k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
8,10,53.97,-514.3641,0.9999,0.3075,0.2661,0.3834
8,11,50.24,-496.9135,0.9999,0.278,0.2329,0.4396
8,12,51.48,-523.8379,0.9999,0.2997,0.2424,0.4247
8,13,51.16,-507.4762,0.9999,0.2781,0.2428,0.436
8,14,70.97,-556.6269,0.9276,0.3643,0.3365,0.3338
8,15,54.11,-537.3316,0.9635,0.3079,0.2809,0.408
8,16,57.56,-529.7141,0.9963,0.3232,0.2777,0.3678
8,17,52.19,-505.7188,0.9999,0.32,0.2506,0.3771
8,18,60.35,-523.7689,0.9905,0.3373,0.2811,0.3483
8,19,51.95,-502.6231,0.9999,0.2847,0.2491,0.4196
8,20,51.71,-521.5095,0.9947,0.3126,0.2339,0.3953
8,21,54.3,-497.5674,0.9999,0.3116,0.2774,0.3582
8,22,51.86,-503.154,0.9999,0.2839,0.2438,0.4261
8,23,54.17,-524.0786,0.9999,0.3051,0.2695,0.3983
8,24,57.16,-533.1917,0.9945,0.3242,0.2758,0.3691
8,25,62.08,-528.2919,0.981,0.3257,0.2936,0.3579
8,26,57.69,-520.2782,0.9999,0.3138,0.2844,0.3612
8,27,53.26,-505.3803,0.9999,0.2926,0.2499,0.395
8,28,55.02,-518.5125,0.9999,0.3044,0.2748,0.3805
8,29,54.42,-517.5349,0.9999,0.3077,0.2493,0.4005
8,30,55.09,-525.6181,0.9634,0.297,0.2716,0.4326
9,1,62.88,-1507.6759,0.9999,0.3223,0.301,0.4124
9,2,58.62,-1493.2398,0.9999,0.3279,0.2904,0.4161
9,3,70.08,-1520.3868,0.9999,0.3496,0.3402,0.3518
9,4,54.9,-1453.9541,0.9999,0.3104,0.2902,0.4272
9,5,59.35,-1477.6536,0.9999,0.3274,0.3029,0.4012
9,6,57.81,-1498.5635,0.9999,0.3231,0.3026,0.4123
9,7,63.0,-1480.3967,0.9999,0.34,0.3215,0.3822
9,8,67.23,-1543.4475,0.9811,0.3511,0.3268,0.3786
9,9,56.85,-1461.8345,0.9999,0.3107,0.2961,0.4278
9,10,59.24,-1471.7996,0.9999,0.3113,0.3041,0.4154
9,11,71.43,-1553.3104,0.9757,0.3728,0.334,0.3566
9,12,59.11,-1494.7413,0.9999,0.322,0.3178,0.3939
9,13,67.43,-1536.1294,0.9911,0.3606,0.3264,0.3607
9,14,66.51,-1519.7175,0.9993,0.3578,0.3281,0.3521
9,15,61.16,-1510.1229,0.9999,0.3271,0.3082,0.4049
9,16,57.95,-1517.2352,0.9999,0.343,0.2952,0.3996
9,17,60.23,-1466.0741,0.9999,0.3341,0.3112,0.39
9,18,59.15,-1498.6,0.9999,0.3276,0.2982,0.4118
9,19,60.21,-1484.5834,0.9999,0.3169,0.3002,0.4177
9,20,65.27,-1485.8166,0.9999,0.3188,0.3185,0.396
9,21,59.14,-1487.8487,0.9999,0.3097,0.2967,0.4322
9,22,58.62,-1459.3634,0.9999,0.3294,0.3037,0.3982
9,23,63.78,-1502.8068,0.9994,0.3419,0.3025,0.3911
9,24,61.85,-1505.668,0.9999,0.3372,0.3097,0.3869
9,25,59.58,-1488.1208,0.9999,0.3247,0.3118,0.4071
9,26,60.57,-1486.3977,0.9999,0.3157,0.3283,0.388
9,27,55.35,-1456.159,0.9999,0.2921,0.2914,0.4462
9,28,56.5,-1483.1505,0.9999,0.3213,0.295,0.4181
9,29,59.48,-1484.4147,0.9999,0.3309,0.3028,0.3969
9,30,63.86,-1517.7441,0.9999,0.3449,0.3268,0.3702
10,1,67.86,-5618.9957,0.9999,0.3014,0.2925,0.3875
10,2,68.25,-5697.9934,0.9999,0.2992,0.2898,0.3913
10,3,67.76,-5649.7422,0.9999,0.3001,0.2887,0.3875
10,4,66.62,-5638.1856,0.9999,0.2984,0.2995,0.3915
10,5,69.38,-5639.5368,0.9999,0.2998,0.2949,0.3819
10,6,71.31,-5818.9052,0.9997,0.3055,0.2958,0.3848
10,7,67.22,-5634.3864,0.9999,0.2943,0.2811,0.4064
10,8,69.82,-5692.3359,0.9999,0.2959,0.2903,0.3935
10,9,67.73,-5690.7266,0.9999,0.2958,0.288,0.3945
10,10,66.96,-5616.6859,0.9999,0.2906,0.2849,0.4032
10,11,70.75,-5705.327,0.9999,0.3064,0.2932,0.3805
10,12,71.66,-5734.5627,0.9999,0.3005,0.2972,0.3822
10,13,70.57,-5725.4648,0.9999,0.3128,0.3013,0.3722
10,14,68.19,-5695.7156,0.9999,0.2985,0.2822,0.3982
10,15,67.76,-5647.9283,0.9999,0.2946,0.2855,0.3991
10,16,69.01,-5696.6655,0.9999,0.3001,0.294,0.3897
10,17,68.76,-5715.4841,0.9999,0.3024,0.2928,0.3937
10,18,67.51,-5657.3124,0.9999,0.296,0.2833,0.3972
10,19,67.5,-5622.4249,0.9999,0.2967,0.2857,0.4051
10,20,67.76,-5716.579,0.9999,0.3036,0.2875,0.3927
10,21,69.62,-5727.9558,0.9999,0.2947,0.2902,0.3956
10,22,71.39,-5732.5263,0.9999,0.3011,0.2961,0.3837
10,23,68.47,-5729.4376,0.9999,0.2935,0.3007,0.3844
10,24,66.3,-5597.9265,0.9999,0.2939,0.2859,0.3966
10,25,66.32,-5665.7182,0.9999,0.2956,0.2944,0.3988
10,26,69.01,-5754.7211,0.9999,0.3021,0.2852,0.3951
10,27,66.99,-5700.6152,0.9999,0.2894,0.2909,0.4037
10,28,67.89,-5694.4688,0.9999,0.2927,0.2925,0.3962
10,29,70.69,-5717.4494,0.9999,0.2991,0.2932,0.3888
10,30,67.44,-5652.2266,0.9999,0.2928,0.2863,0.407
11,1,92.75,-17368.184,0.9797,0.3313,0.3108,0.3866
11,2,98.78,-17659.0476,0.9688,0.3569,0.3412,0.391
11,3,92.99,-17453.9515,0.9754,0.3352,0.3259,0.3869
11,4,93.82,-17307.8809,0.9818,0.3316,0.3132,0.3889
11,5,93.85,-17375.4425,0.9761,0.3383,0.3223,0.3871
11,6,97.44,-17487.0984,0.9683,0.3424,0.3276,0.3846
11,7,98.84,-17540.8286,0.9608,0.3448,0.3289,0.3737
11,8,96.43,-17471.5,0.9832,0.3482,0.3331,0.3863
11,9,95.53,-17460.2855,0.9691,0.3393,0.3257,0.3833
11,10,92.93,-17326.2282,0.979,0.3293,0.3131,0.3874
11,11,96.65,-17602.3128,0.9805,0.3583,0.3326,0.387
11,12,92.11,-17042.1956,0.9999,0.3352,0.3145,0.3945
11,13,91.68,-17280.5377,0.9827,0.3299,0.3157,0.3954
11,14,96.44,-17511.7861,0.9653,0.3418,0.3262,0.3759
11,15,94.34,-17346.0688,0.9861,0.3453,0.3296,0.389
11,16,92.36,-17134.1775,0.9968,0.3333,0.3183,0.3974
11,17,91.02,-17418.3348,0.9788,0.3337,0.3148,0.3958
11,18,94.05,-17373.59,0.9896,0.3419,0.3292,0.391
11,19,97.17,-17430.8609,0.9855,0.3477,0.3358,0.3769
11,20,94.52,-17249.5654,0.9957,0.34,0.3249,0.3878
11,21,91.34,-17172.8036,0.9876,0.3258,0.3117,0.3965
11,22,92.83,-17366.7301,0.9808,0.3328,0.3177,0.3869
11,23,88.12,-17121.6026,0.9999,0.332,0.3098,0.4039
11,24,92.75,-17406.2571,0.9757,0.3323,0.3213,0.387
11,25,94.02,-17253.5774,0.9939,0.3443,0.3267,0.3839
11,26,94.98,-17395.3083,0.9728,0.3387,0.3188,0.3773
11,27,92.39,-17165.8521,0.9999,0.3326,0.3141,0.3995
12,1,111.76,-41763.7774,0.9629,0.3725,0.3561,0.3774
12,2,108.66,-41636.8267,0.9656,0.3654,0.3522,0.3776
12,3,110.48,-41662.3287,0.9638,0.3667,0.3523,0.3783
12,4,114.08,-41984.9101,0.9547,0.3767,0.3573,0.373
12,5,112.44,-41779.4242,0.9582,0.3723,0.3547,0.3732
12,6,110.95,-41636.7714,0.9606,0.3674,0.3567,0.3752
12,7,110.22,-41449.9027,0.9707,0.3619,0.3492,0.3814
12,8,105.49,-41430.0022,0.9735,0.3603,0.3444,0.3871
12,9,108.44,-41193.8726,0.9773,0.3587,0.3496,0.3796
12,10,109.13,-41478.7839,0.9743,0.3637,0.3489,0.3858
12,11,110.43,-41562.2763,0.9697,0.3652,0.3543,0.376
12,12,112.07,-41744.8185,0.9594,0.3694,0.3553,0.3755
12,13,113.21,-41932.6275,0.9579,0.3769,0.3595,0.372
12,14,112.84,-41788.0511,0.9602,0.3713,0.3578,0.374
12,15,112.42,-41753.626,0.9601,0.3724,0.3606,0.3738
12,16,110.42,-41746.0119,0.9657,0.3668,0.3561,0.3833
12,17,112.55,-42006.7319,0.9527,0.3764,0.3596,0.3712
12,18,107.14,-41446.8249,0.972,0.3592,0.3466,0.3943
12,19,110.72,-41732.9263,0.9623,0.3644,0.3513,0.3811
12,20,110.11,-41680.5326,0.9624,0.3681,0.3555,0.3748
