k,s,total_time_seconds,best_log_likelihood,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
6,2,4.451722145080566,-16.964003562927246,0.8370105624198914,0.8996179103851318,0.6086063385009766,9.999999747378752e-05,4.450934648513794,0.8650267124176025,0.0007658004760742188,3.5013885498046875,0.04155373573303223,0.0,0.026668310165405273,0.004481792449951172
6,3,4.9466540813446045,-34.59248580932617,0.8738356232643127,0.4062211811542511,0.46947941184043884,0.07124335318803787,4.9458327293396,0.9278569221496582,0.0008003711700439453,3.9328367710113525,0.04135775566101074,0.0,0.027758121490478516,0.004224300384521484
7,1,14.192912817001343,-262.9021621704102,0.9757029414176941,0.6512192487716675,0.45361796021461487,0.03638384863734245,14.191502809524536,1.0696804523468018,0.0013873577117919922,13.02534556388855,0.042558908462524414,0.0,0.0277402400970459,0.014060020446777344
7,2,14.0149986743927,-268.74245300292966,0.9998999834060669,0.6358641982078552,0.414497971534729,0.05030336603522301,14.013599872589111,1.0579757690429688,0.0013761520385742188,12.85915756225586,0.04299283027648926,0.0,0.027692079544067383,0.013590574264526367
7,3,14.220332860946655,-246.13448181152344,0.9549713730812073,0.6562339067459106,0.48946234583854675,0.039822496473789215,14.218978643417358,1.066499948501587,0.0013308525085449219,13.056384086608887,0.042356014251708984,0.0,0.02756333351135254,0.014166593551635742
8,1,13.417935848236084,-3463.4216796875,0.977551281452179,0.6133459210395813,0.591407835483551,0.18993975222110748,13.412801504135132,1.4762036800384521,0.005109071731567383,11.833236932754517,0.04574441909790039,0.0,0.03150534629821777,0.012351512908935547
8,2,13.04612135887146,-3414.81025390625,0.9701334834098816,0.6184707283973694,0.5910757184028625,0.17002074420452118,13.04078984260559,1.4640171527862549,0.005303144454956055,11.47197961807251,0.04694390296936035,0.0,0.03191661834716797,0.011545181274414062
8,3,13.20347285270691,-3412.568017578125,0.9737103581428528,0.6168936491012573,0.5875144004821777,0.18168628215789795,13.198537588119507,1.4637451171875,0.004910707473754883,11.627980709075928,0.048743486404418945,0.0,0.032468318939208984,0.01137852668762207
9,1,16.720458507537842,-8926.408203125,0.9611559510231018,0.6158081889152527,0.5907055735588074,0.19009362161159515,16.709633827209473,1.598311424255371,0.01079416275024414,14.997811079025269,0.050592660903930664,0.0,0.03270578384399414,0.015050888061523438
9,2,17.170949935913086,-8893.4103515625,0.971025824546814,0.6190744042396545,0.587112545967102,0.18304596841335297,17.159998416900635,1.6057093143463135,0.010923624038696289,15.4396812915802,0.0507051944732666,0.0,0.0331270694732666,0.01563262939453125
9,3,17.048067331314087,-8923.80087890625,0.9763734936714172,0.61639404296875,0.5847588181495667,0.19113638997077942,17.037073612213135,1.6005823612213135,0.010963201522827148,15.322876930236816,0.05041313171386719,0.0,0.033214569091796875,0.015171289443969727
10,1,27.137331247329712,-22745.440234375,0.9718195199966431,0.6135595440864563,0.5887688398361206,0.19106607139110565,27.11400318145752,3.044827938079834,0.0232999324798584,23.92249083518982,0.0630178451538086,0.0,0.04364919662475586,0.021675825119018555
10,2,26.515191078186035,-22773.1505859375,0.9668788313865662,0.617556631565094,0.5815560817718506,0.19513475894927979,26.49060821533203,3.0125932693481445,0.024550199508666992,23.33294987678528,0.06091427803039551,0.0,0.04387712478637695,0.022374391555786133
10,3,26.936018228530884,-22740.8619140625,0.9664907455444336,0.6178217530250549,0.5836222171783447,0.1929084062576294,26.798712015151978,3.0386962890625,0.13727259635925293,23.612569093704224,0.06193971633911133,0.0,0.0442657470703125,0.022560596466064453
11,1,41.54166626930237,-57490.1421875,0.980374813079834,0.5973502993583679,0.5377750396728516,0.20169229805469513,41.489951610565186,4.452412128448486,0.0516812801361084,36.866806507110596,0.06520414352416992,0.0,0.049236297607421875,0.036160945892333984
11,2,41.00832653045654,-57742.632421875,0.969643235206604,0.599266529083252,0.536372721195221,0.20016427338123322,40.95564126968384,4.461416721343994,0.05265045166015625,36.32461214065552,0.06580996513366699,0.0,0.04831743240356445,0.03541254997253418
11,3,41.17456579208374,-57586.34375,0.9765428304672241,0.5918403267860413,0.5397132635116577,0.20378147065639496,41.12134623527527,4.436854362487793,0.053182363510131836,36.51542854309082,0.06591248512268066,0.0,0.049010276794433594,0.03409886360168457
12,1,61.516249656677246,-143424.7171875,0.9835665822029114,0.5919188857078552,0.5336640477180481,0.20399771630764008,61.39257621765137,6.726670265197754,0.12363147735595703,54.46973705291748,0.06315851211547852,0.0,0.05687570571899414,0.05540966987609863
12,2,60.73287916183472,-144400.803125,0.9784739017486572,0.5924234390258789,0.5353224277496338,0.20857928693294525,60.6124427318573,6.687310457229614,0.12039470672607422,53.73077583312988,0.06301093101501465,0.0,0.0568537712097168,0.05379796028137207
12,3,60.70861554145813,-144436.140625,0.9774224162101746,0.5932943224906921,0.5330173969268799,0.20678672194480896,60.585238218307495,6.69992470741272,0.12333965301513672,53.69058656692505,0.06340146064758301,0.0,0.05561971664428711,0.05491971969604492
13,1,89.01227164268494,-355250.45,0.9911194443702698,0.5834950804710388,0.5240615606307983,0.21360714733600616,88.56020307540894,10.250866174697876,0.452007532119751,78.06669998168945,0.0646669864654541,0.0,0.07392501831054688,0.08234214782714844
13,2,88.3086245059967,-355307.346875,0.9886239767074585,0.5863081812858582,0.5249871015548706,0.21298041939735413,88.035320520401,9.970785856246948,0.27324867248535156,77.82402181625366,0.06592369079589844,0.0,0.07139825820922852,0.08142232894897461
13,3,89.72275471687317,-354728.240625,0.9925181269645691,0.5877684950828552,0.5286948680877686,0.21392270922660828,89.28666973114014,10.189343690872192,0.4360334873199463,78.85482048988342,0.06489372253417969,0.0,0.07329106330871582,0.08281087875366211
14,1,128.8785388469696,-887171.7875,0.9982344508171082,0.5800762176513672,0.5197871923446655,0.22415849566459656,128.03043246269226,16.450507640838623,0.8480222225189209,111.27044486999512,0.06187844276428223,0.0,0.10492348670959473,0.1212472915649414
14,2,128.38541078567505,-886329.8125,0.993021547794342,0.5816326141357422,0.5202938914299011,0.21816055476665497,127.7076804637909,15.52184510231018,0.6776552200317383,111.8844895362854,0.06218886375427246,0.0,0.09650707244873047,0.12114167213439941
14,3,126.52547645568848,-885914.61875,0.9972687363624573,0.5786467790603638,0.5177483558654785,0.22069160640239716,125.54283690452576,13.025449275970459,0.9825594425201416,112.20323991775513,0.06584668159484863,0.0,0.1049964427947998,0.12045621871948242
15,1,215.3922770023346,-2178959.425,0.9995338320732117,0.5761377215385437,0.5144466161727905,0.22391851246356964,213.52315425872803,53.661094188690186,1.868992567062378,159.35536003112793,0.06447291374206543,0.0,0.24071097373962402,0.17614507675170898
15,2,188.10406851768494,-2177539.675,0.9995967149734497,0.5763861536979675,0.5154542922973633,0.22306206822395325,185.89085245132446,26.64503788948059,2.2130885124206543,158.73706126213074,0.06416797637939453,0.0,0.2467646598815918,0.1725475788116455
15,3,183.9236717224121,-2179270.975,0.9989065527915955,0.576382577419281,0.5160050392150879,0.22358736395835876,181.83294320106506,22.336596488952637,2.090597152709961,159.05562210083008,0.0659492015838623,0.0,0.1733565330505371,0.17702817916870117
16,1,209.8162384033203,-5353413.3,0.9998999834060669,0.5735177993774414,0.5125961303710938,0.22816014289855957,204.95143222808838,78.25953316688538,4.864548206329346,125.87170839309692,0.06525278091430664,0.0,0.6036186218261719,0.12437558174133301
16,2,198.5628945827484,-5354966.4,0.9998999834060669,0.57365882396698,0.5131649374961853,0.22811055183410645,193.45548295974731,66.46594333648682,5.107136249542236,126.37053966522217,0.06577301025390625,0.0,0.39817380905151367,0.12702655792236328
16,3,206.03256011009216,-5355038.4,0.9998999834060669,0.5731409192085266,0.5121258497238159,0.2292884886264801,200.7407660484314,74.32082772254944,5.291523218154907,125.79093217849731,0.06569790840148926,0.0,0.4033942222595215,0.13200998306274414
17,1,486.0077443122864,-13101415.3,0.9998999834060669,0.5713257789611816,0.5098515748977661,0.23733142018318176,473.346643447876,270.5127091407776,12.660014152526855,202.0546760559082,0.06652641296386719,0.0,0.4790184497833252,0.20542359352111816
17,2,479.90776777267456,-13104221.8,0.9998999834060669,0.5709054470062256,0.50943922996521,0.23738783597946167,466.55980920791626,266.35326290130615,13.34692096710205,199.4288454055786,0.06609702110290527,0.0,0.48278117179870605,0.2007145881652832
17,3,478.75541138648987,-13105412.5,0.9998999834060669,0.5681913495063782,0.5071873068809509,0.23491983115673065,465.6710584163666,265.04870080947876,13.083318710327148,199.8521387577057,0.06622934341430664,0.0,0.48105406761169434,0.19484663009643555
18,1,1206.9832091331482,-32042460.6,0.9998999834060669,0.5677070021629333,0.5061493515968323,0.24668875336647034,1175.6391727924347,871.9146828651428,31.34090518951416,302.34906458854675,0.06635761260986328,0.0,0.956165075302124,0.3251974582672119
18,2,1111.41144490242,-32040434.4,0.9998999834060669,0.5683377981185913,0.5066239237785339,0.24698245525360107,1078.652375459671,775.4171345233917,32.75590133666992,302.2471778392792,0.0654902458190918,0.0,0.5804593563079834,0.3142385482788086
18,3,1118.3192398548126,-32036811.6,0.9998999834060669,0.5664916038513184,0.5048434138298035,0.2452055811882019,1085.7797424793243,782.7246477603912,32.5363826751709,301.71450877189636,0.060276031494140625,0.0,0.9380629062652588,0.31612586975097656
