k,s,total_time_seconds,best_log_likelihood,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
8,2,13.183288097381592,-3444.539599609375,0.9712318181991577,0.6173926591873169,0.5836424827575684,0.1770372986793518,13.177869081497192,1.4739928245544434,0.005394697189331055,11.59994626045227,0.04729962348937988,0.0,0.0318751335144043,0.011381149291992188
8,3,13.44637656211853,-3416.9106201171876,0.9750003814697266,0.6163846254348755,0.5857250094413757,0.18175727128982544,13.441381216049194,1.477562665939331,0.0049707889556884766,11.859582901000977,0.04726839065551758,0.0,0.031702280044555664,0.011962413787841797
9,1,17.019448041915894,-8959.210546875,0.9581506848335266,0.61579430103302,0.5901898741722107,0.19244778156280518,17.008277416229248,1.6292181015014648,0.011144161224365234,15.268646478652954,0.049065589904785156,0.0,0.03275418281555176,0.014981985092163086
9,2,17.618260622024536,-8889.3826171875,0.971794843673706,0.6200055480003357,0.5879366397857666,0.1857738494873047,17.607070684432983,1.635143518447876,0.011163473129272461,15.859459400177002,0.049707651138305664,0.0,0.03320932388305664,0.0156705379486084
9,3,17.397603750228882,-8916.1716796875,0.9695802330970764,0.6186355948448181,0.5891191959381104,0.18699464201927185,17.38641667366028,1.6327900886535645,0.011160850524902344,15.642096996307373,0.04936051368713379,0.0,0.032622575759887695,0.01577305793762207
10,1,26.31424832344055,-22785.157421875,0.9743454456329346,0.6132999658584595,0.587243378162384,0.19477777183055878,26.290615558624268,2.4144339561462402,0.023602724075317383,23.74072766304016,0.05761384963989258,0.0,0.03909039497375488,0.022245407104492188
10,2,25.636447429656982,-22750.190234375,0.9682556390762329,0.6173245310783386,0.5822727680206299,0.19528234004974365,25.61167550086975,2.402904748916626,0.024739742279052734,23.0718514919281,0.05805635452270508,0.0,0.03998756408691406,0.02215099334716797
10,3,26.163631677627563,-22661.395703125,0.9655171036720276,0.6193423271179199,0.5847019553184509,0.19197332859039307,26.13874578475952,2.41178560256958,0.0248568058013916,23.590221643447876,0.05817270278930664,0.0,0.03945779800415039,0.022283554077148438
11,1,40.041452169418335,-57468.833203125,0.9787090420722961,0.5965589880943298,0.5362265706062317,0.2008758783340454,39.876307010650635,3.363379716873169,0.16511106491088867,36.3557014465332,0.06040191650390625,0.0,0.04313373565673828,0.03592205047607422
11,2,39.25148916244507,-57825.465234375,0.9755502939224243,0.597566545009613,0.5356015563011169,0.20819438993930817,39.19784927368164,3.3418846130371094,0.05360817909240723,35.69843816757202,0.06048011779785156,0.0,0.04258155822753906,0.03631258010864258
11,3,39.53916358947754,-57643.5484375,0.9721099138259888,0.592879056930542,0.5388216376304626,0.20119580626487732,39.48642420768738,3.3514978885650635,0.05270552635192871,35.97770547866821,0.061064958572387695,0.0,0.04276919364929199,0.03568387031555176
12,1,58.197412729263306,-143685.5171875,0.9832851886749268,0.590703547000885,0.5316135883331299,0.2066277712583542,58.07624077796936,4.55633020401001,0.1211247444152832,53.338000774383545,0.06122231483459473,0.0,0.04885149002075195,0.0533144474029541
12,2,57.4435818195343,-144302.959375,0.9773246645927429,0.5924159288406372,0.5341686010360718,0.20668748021125793,57.324822187423706,4.555676698684692,0.11871814727783203,52.58743095397949,0.06116795539855957,0.0,0.04836440086364746,0.05370831489562988
12,3,57.97381329536438,-144572.68125,0.9780788421630859,0.5923160314559937,0.5319968461990356,0.20846666395664215,57.70696139335632,4.645150899887085,0.26680517196655273,52.8735876083374,0.06209135055541992,0.0,0.05139017105102539,0.0548250675201416
13,1,85.8337333202362,-355022.8875,0.9886806607246399,0.5855167508125305,0.5263199806213379,0.21181367337703705,85.5614664554596,7.870474576950073,0.2722139358520508,77.46281862258911,0.06280970573425293,0.0,0.06371903419494629,0.08101940155029297
13,2,85.04603958129883,-355409.953125,0.9890080690383911,0.5861217379570007,0.5250086784362793,0.2129344791173935,84.77137804031372,7.560470342636108,0.27460622787475586,76.98479700088501,0.06199789047241211,0.0,0.06397533416748047,0.07953548431396484
13,3,86.79201340675354,-354942.96875,0.9912304282188416,0.5842148065567017,0.5250893831253052,0.21310347318649292,86.32391405105591,7.960015535354614,0.4680500030517578,78.13582110404968,0.06249380111694336,0.0,0.06273674964904785,0.08215928077697754
14,1,125.3009123802185,-886668.475,0.9951393008232117,0.5797821879386902,0.5193347334861755,0.221009761095047,124.6381402015686,13.5491304397583,0.6626954078674316,110.71827602386475,0.06431007385253906,0.0,0.16454529762268066,0.11909198760986328
14,2,124.1669716835022,-886452.28125,0.9922566413879395,0.5811094045639038,0.5197334289550781,0.2177533209323883,123.24442052841187,11.579936265945435,0.9224550724029541,111.3660535812378,0.06409788131713867,0.0,0.09139657020568848,0.12047147750854492
14,3,124.04917168617249,-885589.875,0.9972589612007141,0.5801737308502197,0.5194533467292786,0.2204882949590683,123.20154881477356,11.3134446144104,0.8475475311279297,111.58786654472351,0.06416749954223633,0.0,0.09251999855041504,0.12102341651916504
15,1,220.15893959999084,-2178254.5,0.9998999834060669,0.576199471950531,0.5143480896949768,0.2239379733800888,218.14310598373413,58.95364713668823,2.0157113075256348,158.68602442741394,0.06462931632995605,0.0,0.23659801483154297,0.17703747749328613
15,2,187.2288956642151,-2178479.8,0.9998999834060669,0.5754691958427429,0.5145973563194275,0.2242998331785202,185.1668848991394,26.331791400909424,2.0618784427642822,158.39744448661804,0.06493902206420898,0.0,0.17013287544250488,0.17780041694641113
15,3,186.11820268630981,-2179417.25,0.9980420470237732,0.5756093859672546,0.5149676203727722,0.22269900143146515,184.10621809959412,25.286372184753418,2.0118589401245117,158.38533401489258,0.06521415710449219,0.0,0.17036032676696777,0.17389869689941406
16,1,212.59069871902466,-5354056.45,0.9998999834060669,0.5731725692749023,0.5122492909431458,0.22850178182125092,207.55301809310913,79.3907744884491,5.037381172180176,127.38554668426514,0.06446242332458496,0.0,0.5584957599639893,0.12705135345458984
16,2,197.27125191688538,-5356708.25,0.9998999834060669,0.5739108324050903,0.513340175151825,0.23034454882144928,191.96919631958008,67.20003581047058,5.301781177520752,124.16607880592346,0.064117431640625,0.0,0.38558220863342285,0.1257610321044922
16,3,199.21712970733643,-5355501.85,0.9998999834060669,0.5734214782714844,0.5123533606529236,0.22954042255878448,193.99310946464539,67.46915531158447,5.223705768585205,125.91468811035156,0.0643150806427002,0.0,0.3943202495574951,0.12250566482543945
17,1,483.47854232788086,-13100953.6,0.9998999834060669,0.5678265690803528,0.5063560009002686,0.23351585865020752,469.07607674598694,266.3583161830902,14.401510238647461,201.94585466384888,0.0652003288269043,0.0,0.4713106155395508,0.20739293098449707
17,2,479.26772952079773,-13103424.3,0.9998999834060669,0.5713583827018738,0.5098690986633301,0.2373126745223999,466.25266671180725,266.062175989151,13.014214277267456,199.44329404830933,0.06549859046936035,0.0,0.45253777503967285,0.2011730670928955
17,3,474.02992606163025,-13103264.0,0.9998999834060669,0.5708094239234924,0.5098255276679993,0.2364462912082672,461.068186044693,262.3352298736572,12.960851192474365,197.98498845100403,0.06475996971130371,0.0,0.45784902572631836,0.19752979278564453
18,1,1260.6277527809143,-32042333.8,0.9998999834060669,0.5627517700195312,0.501193106174469,0.2415674328804016,1230.0389668941498,926.7346696853638,30.585758447647095,301.81866335868835,0.06596064567565918,0.0,1.0649995803833008,0.3270690441131592
18,2,1046.935478925705,-32037473.0,0.9998999834060669,0.5645127296447754,0.5028073191642761,0.24325823783874512,1014.3184473514557,712.0043189525604,32.61458444595337,300.86419677734375,0.06412196159362793,0.0,1.042496919631958,0.31602025032043457
18,3,1143.415403842926,-32043521.6,0.9998999834060669,0.5628976821899414,0.5012561678886414,0.24165034294128418,1112.471866607666,803.6271393299103,30.941159963607788,303.77395725250244,0.06514573097229004,0.0,0.5683326721191406,4.409520864486694
