k,s,total_time_seconds,best_log_likelihood,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
8,1,12.803229808807373,-3456.20927734375,0.9746187329292297,0.6144298315048218,0.593080461025238,0.18566332757472992,12.79827070236206,1.2671716213226318,0.0049288272857666016,11.427730560302734,0.04531383514404297,0.0,0.032737016677856445,0.012473344802856445
8,2,12.91197657585144,-3426.468017578125,0.9681140780448914,0.6197158098220825,0.5893965363502502,0.16894878447055817,12.906323671340942,1.3064706325531006,0.0056231021881103516,11.490965604782104,0.047231435775756836,0.0,0.036179542541503906,0.012112855911254883
8,3,13.199418306350708,-3415.8609130859377,0.975267767906189,0.6173036694526672,0.5851083993911743,0.1796201914548874,13.194433450698853,1.3232574462890625,0.004956483840942383,11.760215044021606,0.048915863037109375,0.0,0.03655552864074707,0.011857032775878906
9,1,16.683433532714844,-8931.34951171875,0.9573186039924622,0.6171953678131104,0.5917212963104248,0.18999332189559937,16.671908140182495,1.4351563453674316,0.011499166488647461,15.128457307815552,0.04524970054626465,0.0,0.0338129997253418,0.016242504119873047
9,2,17.30507516860962,-8883.67412109375,0.9744390845298767,0.6172980666160583,0.5871663093566895,0.18265940248966217,17.293813467025757,1.4330663681030273,0.011235952377319336,15.756894588470459,0.042920827865600586,0.0,0.03222942352294922,0.016443967819213867
9,3,17.11099338531494,-8933.48671875,0.9747499227523804,0.6184324026107788,0.5842786431312561,0.19409504532814026,17.100104808807373,1.436622142791748,0.010863065719604492,15.560517072677612,0.042371511459350586,0.0,0.032064199447631836,0.016402006149291992
10,1,23.86282253265381,-22744.459765625,0.9729936122894287,0.6134244799613953,0.5890834927558899,0.19334937632083893,23.839067220687866,1.686323881149292,0.02372598648071289,22.04026436805725,0.04395699501037598,0.0,0.033388376235961914,0.022710084915161133
10,2,23.498490571975708,-22823.272265625,0.970330536365509,0.6154071688652039,0.58006352186203,0.19579941034317017,23.475162029266357,1.6875078678131104,0.02330160140991211,21.675025701522827,0.044095754623413086,0.0,0.033266544342041016,0.02275681495666504
10,3,23.929174661636353,-22736.6880859375,0.965541660785675,0.6180998086929321,0.583000659942627,0.1924656629562378,23.79234480857849,1.6853678226470947,0.13680267333984375,21.992730140686035,0.04448366165161133,0.0,0.03354835510253906,0.023550748825073242
11,1,36.72127342224121,-57578.648828125,0.9824864268302917,0.5928263664245605,0.5327771306037903,0.20565763115882874,36.66954469680786,2.2001237869262695,0.0516972541809082,34.33832311630249,0.046591758728027344,0.0,0.035312652587890625,0.035895347595214844
11,2,36.031890869140625,-57796.735546875,0.9736003875732422,0.5974406599998474,0.5351638793945312,0.2060912400484085,35.980565547943115,2.194505214691162,0.05129528045654297,33.656405210494995,0.045928955078125,0.0,0.034993886947631836,0.03565168380737305
11,3,36.07809615135193,-57552.156640625,0.9769797325134277,0.5917536616325378,0.5397690534591675,0.20078450441360474,36.02530121803284,2.1905646324157715,0.0527646541595459,33.7009437084198,0.04793500900268555,0.0,0.03560185432434082,0.03673720359802246
12,1,55.393949031829834,-143385.0828125,0.9816767573356628,0.5928664803504944,0.534783661365509,0.20289795100688934,55.272071838378906,3.3284780979156494,0.12183785438537598,51.783127784729004,0.05009818077087402,0.0,0.03977632522583008,0.05600571632385254
12,2,54.307926654815674,-144190.1859375,0.9780412912368774,0.5932838320732117,0.5359147191047668,0.20616382360458374,54.18546223640442,3.3355257511138916,0.12242841720581055,50.691574811935425,0.05041241645812988,0.0,0.03961181640625,0.05386495590209961
12,3,54.55352020263672,-144533.778125,0.9750385880470276,0.5961524844169617,0.5348265767097473,0.20669114589691162,54.43427920341492,3.3550500869750977,0.1192026138305664,50.91735315322876,0.051021575927734375,0.0,0.04116702079772949,0.05479788780212402
13,1,81.03960919380188,-355267.5,0.9909789562225342,0.582793116569519,0.5237856507301331,0.21361474692821503,80.58560180664062,6.094622850418091,0.45395684242248535,74.27409958839417,0.05471181869506836,0.0,0.062094688415527344,0.0814673900604248
13,2,80.2299542427063,-355277.4,0.9879100322723389,0.5871152281761169,0.5253514051437378,0.21202920377254486,79.96405673027039,6.078465700149536,0.26584839820861816,73.67428493499756,0.05448603630065918,0.0,0.05855727195739746,0.07971811294555664
13,3,81.9915680885315,-355103.9625,0.9947918653488159,0.5825403332710266,0.5225701332092285,0.21526958048343658,81.56049966812134,6.053924560546875,0.4310147762298584,75.29126238822937,0.0541841983795166,0.0,0.06001138687133789,0.08292865753173828
14,1,127.9138343334198,-886801.61875,0.9952228665351868,0.5793949961662292,0.5186874270439148,0.22097234427928925,127.07660675048828,19.233662366867065,0.8371591567993164,107.55469179153442,0.056475162506103516,0.0,0.09278559684753418,0.11892151832580566
14,2,126.42145323753357,-886652.05625,0.9948333501815796,0.5795204639434814,0.5180169343948364,0.21936865150928497,125.76168489456177,17.634632110595703,0.6596953868865967,107.84730768203735,0.057576894760131836,0.0,0.08489489555358887,0.11659860610961914
14,3,123.72318363189697,-885846.7125,0.9966219067573547,0.5802603960037231,0.5189514756202698,0.2203814685344696,122.74368357658386,13.492637157440186,0.9794223308563232,108.95821046829224,0.05761837959289551,0.0,0.09409809112548828,0.1200258731842041
15,1,262.38431191444397,-2178904.6,0.9998357892036438,0.5770682096481323,0.5154722929000854,0.2241736799478531,260.5127012729645,103.44016575813293,1.8714792728424072,156.57741737365723,0.060242414474487305,0.0,0.23308014869689941,0.17743587493896484
15,2,212.99243354797363,-2178304.85,0.9998999834060669,0.5756275653839111,0.5148030519485474,0.22394320368766785,210.80175471305847,54.44597601890564,2.1905457973480225,155.85729503631592,0.06043267250061035,0.0,0.23708724975585938,0.17633652687072754
15,3,202.07099962234497,-2178431.25,0.9982574582099915,0.5757414102554321,0.5150466561317444,0.22238470613956451,199.96748423576355,43.1802031993866,2.103384256362915,156.36443281173706,0.06048297882080078,0.0,0.16015315055847168,0.17841172218322754
16,1,306.2052104473114,-5353999.7,0.9998999834060669,0.5732322335243225,0.5123807191848755,0.2287263572216034,301.3768079280853,177.1015167236328,4.828149795532227,123.63272523880005,0.06029653549194336,0.0,0.43164825439453125,0.12578153610229492
16,2,292.4265658855438,-5356456.95,0.9998999834060669,0.5729299783706665,0.5123130679130554,0.22906363010406494,287.4218981266022,163.71944904327393,5.004417181015015,123.26931953430176,0.06048321723937988,0.0,0.22193670272827148,0.12574052810668945
16,3,303.3015651702881,-5354985.35,0.9998999834060669,0.5731589794158936,0.5120852589607239,0.22899357974529266,298.1035227775574,172.8131136894226,5.197788715362549,124.85628843307495,0.06023263931274414,0.0,0.22455883026123047,0.12440967559814453
17,1,730.1026012897491,-13101937.6,0.9998999834060669,0.5712751746177673,0.509769082069397,0.2370672971010208,716.9190974235535,514.5574934482574,13.1825852394104,198.44594264030457,0.061258792877197266,0.0,1.0785243511199951,2.7501254081726074
17,2,625.4723932743073,-13103915.8,0.9998999834060669,0.5712695717811584,0.5097978115081787,0.23771284520626068,613.4010365009308,412.7858974933624,12.070457935333252,199.9971866607666,0.060886383056640625,0.0,0.3275449275970459,0.20434808731079102
17,3,636.4131360054016,-13102943.0,0.9998999834060669,0.568564772605896,0.5075467824935913,0.23441234230995178,622.9489557743073,422.2819142341614,13.463274717330933,200.04888248443604,0.06161856651306152,0.0,0.328777551651001,0.202101469039917
18,1,2036.188946723938,-32037180.6,0.9998999834060669,0.5659046173095703,0.5043763518333435,0.2446172833442688,2005.5877194404602,1700.4069001674652,30.598836183547974,303.3229126930237,0.06199383735656738,0.0,1.4479639530181885,0.3217782974243164
18,2,1396.5622417926788,-32038157.0,0.9998999834060669,0.564725935459137,0.5030565857887268,0.24378058314323425,1362.6046800613403,1055.1858723163605,33.95515179634094,305.55273962020874,0.06125903129577637,0.0,1.453352928161621,0.32542920112609863
18,3,1660.042002439499,-32038819.4,0.9998999834060669,0.566386342048645,0.5047801733016968,0.24506719410419464,1626.7604711055756,1319.0767362117767,33.27908802032471,306.6853361129761,0.06187629699707031,0.0,0.5805981159210205,0.329517126083374
