k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
3,28,7.1466286182403564,-17.758754158020018,7.145633697509766,2.9386889934539795,0.0009622573852539062,3.992769479751587,0.08724570274353027,0.07679343223571777,0.004302501678466797
3,29,7.225823640823364,-25.40277805328369,7.224843263626099,2.947094202041626,0.0009477138519287109,4.062217712402344,0.08783602714538574,0.07726097106933594,0.004335880279541016
3,30,6.0463643074035645,-17.387294578552247,6.045400381088257,2.941237449645996,0.0009303092956542969,2.8918297290802,0.08682823181152344,0.07664823532104492,0.003203868865966797
4,1,10.33057713508606,-74.5520851135254,10.329469680786133,3.122954845428467,0.0010750293731689453,6.989372491836548,0.0869758129119873,0.07651019096374512,0.0077817440032958984
4,2,9.680009365081787,-67.00099067687988,9.6789231300354,3.0387213230133057,0.001062631607055664,6.425167798995972,0.08899116516113281,0.07532262802124023,0.006643772125244141
4,3,8.997353076934814,-69.67501296997071,8.996193647384644,3.2699663639068604,0.0011336803436279297,5.506658554077148,0.0922236442565918,0.07534909248352051,0.005707979202270508
4,4,11.79989218711853,-86.45722122192383,11.798762559890747,3.217313528060913,0.0011072158813476562,8.363688707351685,0.08942794799804688,0.07513642311096191,0.00827789306640625
4,5,11.182722330093384,-74.3854606628418,11.181569814682007,3.256275177001953,0.0011277198791503906,7.701769590377808,0.09430217742919922,0.0748600959777832,0.007728099822998047
4,6,10.481684923171997,-60.651690292358396,10.48050045967102,3.233800172805786,0.001154184341430664,7.02897047996521,0.08951902389526367,0.07565617561340332,0.007493495941162109
4,7,10.225122213363647,-56.389377212524415,10.224055290222168,3.229233503341675,0.001043081283569336,6.777736186981201,0.08913016319274902,0.07583141326904297,0.007315635681152344
4,8,9.897887468338013,-54.06499481201172,9.896813154220581,3.233478546142578,0.001049041748046875,6.4484734535217285,0.08840775489807129,0.07482218742370605,0.007102489471435547
4,9,9.404252529144287,-62.197753524780275,9.40319561958313,3.223287343978882,0.0010328292846679688,5.966108560562134,0.08804917335510254,0.07482004165649414,0.006278038024902344
4,10,12.211913347244263,-75.60316772460938,12.21077847480774,3.2202112674713135,0.0011086463928222656,8.773914098739624,0.08831667900085449,0.07455158233642578,0.009043455123901367
4,11,9.435444831848145,-49.57352256774902,9.434337854385376,3.2408652305603027,0.001081228256225586,5.974239110946655,0.09118008613586426,0.07569384574890137,0.006536960601806641
4,12,10.037393569946289,-50.47808837890625,10.036291122436523,3.2362284660339355,0.001077890396118164,6.580701112747192,0.09133291244506836,0.07527017593383789,0.007359743118286133
4,13,11.015777111053467,-81.4137565612793,11.014631748199463,3.148496627807617,0.0011110305786132812,7.643672704696655,0.09183454513549805,0.07621335983276367,0.0075702667236328125
4,14,10.671807289123535,-79.54081115722656,10.670698881149292,3.1530511379241943,0.0010759830474853516,7.294205904006958,0.09196352958679199,0.07733535766601562,0.007184505462646484
4,15,9.451307535171509,-62.37817039489746,9.449919939041138,3.152466058731079,0.0013539791107177734,6.073224067687988,0.09232425689697266,0.07770133018493652,0.006545066833496094
4,16,9.282238006591797,-80.49951858520508,9.281034708023071,3.1402580738067627,0.0011713504791259766,5.919338226318359,0.09155392646789551,0.07723760604858398,0.005942583084106445
4,17,10.164491176605225,-73.0574562072754,10.163372993469238,3.1396923065185547,0.0010786056518554688,6.80009388923645,0.0921940803527832,0.0772099494934082,0.0067920684814453125
4,18,11.478490352630615,-70.5309844970703,11.477357864379883,3.141120195388794,0.0011000633239746094,8.112900018692017,0.09122133255004883,0.07714986801147461,0.008237600326538086
4,19,9.273803472518921,-55.889502716064456,9.272744417190552,3.145382881164551,0.0010259151458740234,5.905673503875732,0.09092092514038086,0.0776512622833252,0.006043195724487305
4,20,9.832725763320923,-64.91853752136231,9.831647157669067,3.1521568298339844,0.0010459423065185547,6.4570698738098145,0.09175825119018555,0.07707810401916504,0.006738901138305664
4,21,9.358270406723022,-67.4230972290039,9.3571617603302,3.165285587310791,0.0010833740234375,5.970609188079834,0.09106564521789551,0.0765695571899414,0.007688760757446289
4,22,10.343703031539917,-69.21060409545899,10.342563390731812,3.153723955154419,0.0011055469512939453,6.959566354751587,0.09690737724304199,0.07755017280578613,0.006849527359008789
4,23,8.874582052230835,-65.04575576782227,8.87333345413208,3.1450510025024414,0.001226186752319336,5.501648664474487,0.09648418426513672,0.07687973976135254,0.0055348873138427734
4,24,8.866096019744873,-50.56162948608399,8.864952325820923,3.141597270965576,0.0011186599731445312,5.494637489318848,0.09616804122924805,0.07703733444213867,0.006067514419555664
4,25,10.11007308959961,-59.0013313293457,10.10886836051941,3.143991470336914,0.0011780261993408203,6.734308242797852,0.0975806713104248,0.07718515396118164,0.0073604583740234375
4,26,10.105618953704834,-64.83715209960937,10.104496955871582,3.141252279281616,0.0010962486267089844,6.733801603317261,0.09749698638916016,0.07715582847595215,0.0067996978759765625
4,27,9.474745035171509,-69.84292068481446,9.473577737808228,3.1420233249664307,0.001142263412475586,6.1053102016448975,0.09586358070373535,0.07674026489257812,0.0060842037200927734
4,28,9.914371013641357,-67.58733749389648,9.913204431533813,2.44893217086792,0.0011324882507324219,7.248051404953003,0.09030485153198242,0.07552981376647949,0.008547782897949219
4,29,12.043647766113281,-74.1221824645996,12.042511701583862,3.13948655128479,0.0011017322540283203,8.678488731384277,0.09157967567443848,0.07662653923034668,0.008704662322998047
4,30,11.120146989822388,-84.5531135559082,11.1189866065979,3.1416823863983154,0.0011222362518310547,7.755110025405884,0.0909261703491211,0.07634925842285156,0.00788426399230957
5,1,14.943089008331299,-197.0928207397461,14.941720962524414,3.350999355316162,0.001332998275756836,11.36380124092102,0.09182262420654297,0.07708597183227539,0.011199474334716797
5,2,15.48284649848938,-162.67499542236328,15.481448650360107,3.354008197784424,0.0013649463653564453,11.899976015090942,0.09117794036865234,0.07696294784545898,0.012363195419311523
