k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
6,6,7.871408700942993,-15.303125,0.02880859375,0.9990234375,0.50390625,0.82763671875,0.00010001659393310547,7.869097471237183,3.204364061355591,0.0021071434020996094,4.232033729553223,0.0997159481048584,0.02880859375,0.26357102394104004,0.004462718963623047
6,7,7.784892320632935,-27.059375,0.02880859375,0.9990234375,0.315673828125,0.56298828125,0.00010001659393310547,7.783688545227051,3.420778751373291,0.0009768009185791016,3.939748525619507,0.10023140907287598,0.02880859375,0.24916815757751465,0.004820346832275391
6,8,9.618085622787476,-22.834375,0.02880859375,0.9990234375,0.4208984375,0.393310546875,0.00010001659393310547,9.616078853607178,3.4335875511169434,0.001795053482055664,5.758368253707886,0.10071992874145508,0.02880859375,0.2547597885131836,0.0060427188873291016
6,9,8.166208028793335,-15.771875,0.02880859375,0.923828125,0.477783203125,0.9990234375,0.00010001659393310547,8.164262533187866,3.208597421646118,0.001749277114868164,4.567006349563599,0.10048127174377441,0.02880859375,0.21073055267333984,0.004876613616943359
6,10,8.429753541946411,-27.9484375,0.02880859375,0.9990234375,0.38427734375,0.489990234375,0.00010001659393310547,8.427677869796753,3.4226980209350586,0.0018737316131591797,4.599462509155273,0.10088706016540527,0.02880859375,0.23044943809509277,0.0056378841400146484
7,1,18.39192533493042,-266.575,0.02880859375,0.9580078125,0.64599609375,0.449951171875,0.0384521484375,18.38912534713745,3.8928825855255127,0.0025556087493896484,14.105852365493774,0.10044336318969727,0.02880859375,0.20464611053466797,0.014864206314086914
7,2,18.236769914627075,-267.85,0.02880859375,0.9990234375,0.630859375,0.441162109375,0.057373046875,18.23416304588318,3.7835872173309326,0.0024034976959228516,14.064507961273193,0.10017704963684082,0.02880859375,0.21358156204223633,0.01449728012084961
7,3,17.662845373153687,-247.225,0.02880859375,0.96875,0.65576171875,0.47509765625,0.04132080078125,17.661115646362305,3.8652453422546387,0.0015099048614501953,13.39881157875061,0.10077285766601562,0.02880859375,0.21636176109313965,0.014930009841918945
7,4,16.67372465133667,-266.225,0.02880859375,0.9658203125,0.65625,0.4794921875,0.051422119140625,16.67195200920105,3.853255271911621,0.0015556812286376953,12.43443250656128,0.09978771209716797,0.02880859375,0.20670223236083984,0.013353824615478516
7,5,17.022536754608154,-233.175,0.02880859375,0.9736328125,0.59375,0.52392578125,0.00010001659393310547,17.020745038986206,3.7860093116760254,0.0015788078308105469,12.84491229057312,0.09965038299560547,0.02880859375,0.21182775497436523,0.013985395431518555
7,6,18.118163108825684,-261.825,0.02880859375,0.9990234375,0.55908203125,0.4326171875,0.0703125,18.115646600723267,3.8494961261749268,0.0023005008697509766,13.874727487564087,0.09927034378051758,0.02880859375,0.21770596504211426,0.014209985733032227
7,7,19.60111355781555,-239.8375,0.02880859375,0.9990234375,0.61279296875,0.486083984375,0.034912109375,19.59929132461548,3.8492581844329834,0.0016024112701416016,15.355586528778076,0.09824013710021973,0.02880859375,0.21973848342895508,0.01611804962158203
