k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
9,10,11.214130640029907,-6994.4,0.068359375,0.85009765625,0.57666015625,0.5849609375,0.18896484375,11.19181513786316,4.652071475982666,0.022101640701293945,5.678506374359131,0.10216140747070312,0.068359375,0.6062829494476318,0.0057086944580078125
10,1,13.057470560073853,-16892.8,0.107421875,0.8505859375,0.66162109375,0.47265625,nan,13.039474248886108,4.887550592422485,0.017751455307006836,7.2269511222839355,0.10198402404785156,0.107421875,0.6835973262786865,0.007405757904052734
10,2,13.008913278579712,-17091.2,0.10791015625,0.85107421875,0.662109375,0.472900390625,nan,12.992946147918701,4.877426385879517,0.015764713287353516,7.194072008132935,0.1010584831237793,0.10791015625,0.677793025970459,0.00742650032043457
10,3,13.170302867889404,-16702.4,0.10791015625,0.8505859375,0.66162109375,0.47265625,nan,13.152995586395264,4.875488519668579,0.017094850540161133,7.392175197601318,0.10043621063232422,0.10791015625,0.6549332141876221,0.007619380950927734
10,4,12.329024076461792,-16948.8,0.10791015625,0.85107421875,0.662109375,0.472900390625,nan,12.29855489730835,4.1343560218811035,0.03026747703552246,7.230093955993652,0.09762334823608398,0.10791015625,0.6287548542022705,0.007538318634033203
10,5,12.427475929260254,-16868.8,0.10791015625,0.8505859375,0.66162109375,0.47265625,nan,12.409271240234375,4.258439302444458,0.018014192581176758,7.175469636917114,0.09836435317993164,0.10791015625,0.6706955432891846,0.007506847381591797
10,6,12.590687036514282,-17097.6,0.10791015625,0.8515625,0.662109375,0.47314453125,nan,12.572800397872925,4.4591827392578125,0.017649173736572266,7.163020372390747,0.09894251823425293,0.10791015625,0.6609025001525879,0.0074100494384765625
10,7,12.413260459899902,-16820.8,0.10791015625,0.85107421875,0.662109375,0.472900390625,nan,12.377213716506958,4.11566948890686,0.03580832481384277,7.287595272064209,0.09777069091796875,0.10791015625,0.6547620296478271,0.007661342620849609
10,8,12.830751180648804,-16892.8,0.10791015625,0.85107421875,0.662109375,0.472900390625,nan,12.8103506565094,4.608144998550415,0.02016425132751465,7.280981779098511,0.10023856163024902,0.10791015625,0.6504173278808594,0.00748753547668457
10,9,13.136033058166504,-16912.0,0.10791015625,0.85107421875,0.662109375,0.472900390625,nan,13.117921829223633,4.869403123855591,0.017882347106933594,7.302948236465454,0.1015310287475586,0.10791015625,0.707038164138794,0.0075511932373046875
10,10,13.115550756454468,-16867.2,0.10791015625,0.8505859375,0.66162109375,0.47265625,nan,13.097227811813354,4.881850004196167,0.018120765686035156,7.30395770072937,0.1018991470336914,0.10791015625,0.6675970554351807,0.007507801055908203
11,1,15.603306531906128,-37920.0,0.203125,0.8466796875,0.658203125,0.47021484375,nan,15.568466663360596,5.11012601852417,0.03461909294128418,9.505354166030884,0.10155296325683594,0.203125,0.6857783794403076,0.009990215301513672
11,2,15.756341695785522,-38067.2,0.2080078125,0.8466796875,0.65869140625,0.470458984375,nan,15.722009658813477,5.155107498168945,0.034098148345947266,9.507083654403687,0.10232806205749512,0.2080078125,0.658294677734375,0.010010242462158203
11,3,15.610110759735107,-38163.2,0.2080078125,0.8466796875,0.65869140625,0.470458984375,nan,15.575594186782837,5.108988046646118,0.0343019962310791,9.496240377426147,0.10076737403869629,0.2080078125,0.6631078720092773,0.009888887405395508
11,4,15.644026517868042,-38115.2,0.2080078125,0.8466796875,0.65869140625,0.47021484375,nan,15.609603881835938,5.119507789611816,0.034229278564453125,9.508745431900024,0.10268282890319824,0.2080078125,0.6537079811096191,0.01002192497253418
11,5,15.85087513923645,-38080.0,0.2080078125,0.8466796875,0.65869140625,0.470458984375,nan,15.816638708114624,5.172430753707886,0.033951759338378906,9.624030113220215,0.10271668434143066,0.2080078125,0.6451416015625,0.010282516479492188
11,6,15.595408201217651,-37856.0,0.2080078125,0.8466796875,0.658203125,0.47021484375,nan,15.55777382850647,4.8797924518585205,0.03740811347961426,9.658389568328857,0.10358452796936035,0.2080078125,0.6217420101165771,0.010153055191040039
11,7,15.8155038356781,-38163.2,0.2080078125,0.8466796875,0.65869140625,0.470458984375,nan,15.60865569114685,5.1092445850372314,0.20662665367126465,9.471760749816895,0.10088253021240234,0.2080078125,0.6569101810455322,0.00990152359008789
11,8,15.596846342086792,-38070.4,0.2080078125,0.8466796875,0.65869140625,0.470458984375,nan,15.563439846038818,4.974486589431763,0.033208370208740234,9.601221799850464,0.10157608985900879,0.2080078125,0.6652514934539795,0.01011514663696289
