k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
13,1,23.518295526504517,-197630.24375,1363.09765625,0.8814463019371033,0.3589836061000824,0.3561713993549347,0.5732641816139221,23.360064029693604,5.577701568603516,0.1580195426940918,17.28988218307495,0.10265016555786133,1363.09765625,0.27234339714050293,0.018340110778808594
13,2,23.526153087615967,-197030.259375,1363.09765625,0.885886013507843,0.355193555355072,0.35172709822654724,0.5774015784263611,23.370290517807007,5.592979907989502,0.1556544303894043,17.298543691635132,0.10262131690979004,1363.09765625,0.27535438537597656,0.018285274505615234
13,3,23.580496549606323,-197292.89375,1363.09765625,0.8860948085784912,0.35462233424186707,0.35913723707199097,0.5733241438865662,23.42383909225464,5.58640193939209,0.15643882751464844,17.367422819137573,0.10279726982116699,1363.09765625,0.2603883743286133,0.018593549728393555
14,1,28.855748176574707,-471061.36875,1363.09765625,0.8602886199951172,0.38418081402778625,0.38481825590133667,0.5510804653167725,28.508458852767944,5.801618576049805,0.34705519676208496,22.270654916763306,0.10297012329101562,1363.09765625,0.21800875663757324,0.024003982543945312
14,2,28.794479370117188,-470996.6875,1363.09765625,0.859995424747467,0.3837302625179291,0.38248875737190247,0.5530572533607483,28.441853284835815,5.7503862380981445,0.3523905277252197,22.238858699798584,0.10236096382141113,1363.09765625,0.2245185375213623,0.02384471893310547
14,3,28.837064743041992,-471214.603125,1363.09765625,0.8586206436157227,0.38199010491371155,0.3830752968788147,0.5504143238067627,28.487907886505127,5.7776172161102295,0.3489229679107666,22.284387588500977,0.10268425941467285,1363.09765625,0.2151796817779541,0.023850440979003906
15,1,35.732667684555054,-1111271.5125,1363.09765625,0.8367001414299011,0.4063635766506195,0.4068409204483032,0.5302211046218872,34.932799339294434,6.160341024398804,0.7995626926422119,28.256885051727295,0.10280537605285645,1363.09765625,0.28108954429626465,0.03044581413269043
15,2,35.632243394851685,-1111596.9625,1363.09765625,0.8358834385871887,0.40527215600013733,0.40630337595939636,0.5308598279953003,34.83483409881592,6.139971494674683,0.7970678806304932,28.215166330337524,0.1033315658569336,1363.09765625,0.2694859504699707,0.030657052993774414
15,3,57.89053392410278,-1112412.5,1363.09765625,0.8350872993469238,0.40632572770118713,0.4069921374320984,0.5300434231758118,32.92610216140747,5.895744562149048,24.964150190353394,26.578171253204346,0.10313749313354492,1363.09765625,0.23771309852600098,0.028433799743652344
16,1,24.51593542098999,-2607326.525,1363.09765625,0.8167836666107178,0.4263724386692047,0.42733195424079895,0.5112378597259521,22.215542793273926,5.939787149429321,2.299833059310913,15.587697267532349,0.09916210174560547,1363.09765625,0.5133218765258789,0.017249584197998047
16,2,24.896343231201172,-2607316.2,1363.09765625,0.8158689737319946,0.4265681505203247,0.4263109862804413,0.5096080303192139,22.470789670944214,6.047048330307007,2.4250786304473877,15.739826440811157,0.10001420974731445,1363.09765625,0.5075526237487793,0.016750812530517578
16,3,25.9417827129364,-2606791.2,1363.09765625,0.816557765007019,0.4267491102218628,0.4260883927345276,0.5104103088378906,23.365357637405396,5.980923414230347,2.5759646892547607,16.66399884223938,0.10227799415588379,1363.09765625,0.5206265449523926,0.016478538513183594
