k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
4,13,7.011773109436035,-47.0521541595459,0.0283203125,0.9998999834060669,0.36246243119239807,0.11477657407522202,0.6136760115623474,7.008553504943848,3.5725066661834717,0.0030319690704345703,3.0382187366485596,0.09537529945373535,0.0283203125,0.23613500595092773,0.0033044815063476562
4,14,6.585038185119629,-33.15033664703369,0.0283203125,0.9998999834060669,0.009863672778010368,0.27853354811668396,0.8582338094711304,6.582155704498291,3.557225465774536,0.0026988983154296875,2.629411220550537,0.0953059196472168,0.0283203125,0.2357006072998047,0.003064870834350586
4,15,7.1920342445373535,-50.25753288269043,0.0283203125,0.9998999834060669,0.18114304542541504,0.17832745611667633,0.9012255668640137,7.186822891235352,3.51037859916687,0.005032539367675781,3.2697439193725586,0.09409141540527344,0.0283203125,0.2432560920715332,0.003556489944458008
5,1,9.383990287780762,-129.8494674682617,0.0283203125,0.9998999834060669,0.2758852243423462,0.15775269269943237,0.7217798829078674,9.379922151565552,3.7699100971221924,0.0038404464721679688,4.577151775360107,0.10148429870605469,0.0283203125,0.6792082786560059,0.005123615264892578
5,2,10.383005142211914,-150.29689025878906,0.0283203125,0.9998999834060669,0.2253313511610031,0.29798251390457153,0.6561383008956909,10.38105058670044,3.794844627380371,0.0017213821411132812,5.4423277378082275,0.10233092308044434,0.0283203125,0.8474764823913574,0.005961179733276367
5,3,10.110106945037842,-156.58981475830078,0.0283203125,0.9998999834060669,0.32605743408203125,0.16261310875415802,0.7637504935264587,10.10840392112732,3.7832446098327637,0.0014548301696777344,5.589889764785767,0.10197615623474121,0.0283203125,0.4649026393890381,0.006247043609619141
5,4,9.687435626983643,-150.0680191040039,0.0283203125,0.9998999834060669,0.1872437596321106,0.3807055950164795,0.6085862517356873,9.685885190963745,3.7712342739105225,0.0013265609741210938,5.574141979217529,0.10230565071105957,0.0283203125,0.14873075485229492,0.0058422088623046875
5,5,8.897347927093506,-118.13395080566406,0.0283203125,0.9998999834060669,0.28329479694366455,0.14996403455734253,0.6749334931373596,8.895776748657227,3.7578909397125244,0.001369476318359375,4.201216697692871,0.10130763053894043,0.0283203125,0.5685110092163086,0.0047817230224609375
5,6,9.139107465744019,-133.0472381591797,0.0283203125,0.9998999834060669,0.19988059997558594,0.2648862898349762,0.6644771695137024,9.137417793273926,3.45639705657959,0.001470804214477539,4.778759717941284,0.10203814506530762,0.0283203125,0.5490152835845947,0.0053713321685791016
5,7,8.201590299606323,-124.59325256347657,0.0283203125,0.9998999834060669,0.16533170640468597,0.21008175611495972,0.7737792134284973,8.199936628341675,3.091632604598999,0.0014510154724121094,4.110334873199463,0.10125136375427246,0.0283203125,0.6479184627532959,0.004622459411621094
5,8,9.40168046951294,-125.99596939086913,0.0283203125,0.9998999834060669,0.17103834450244904,0.30505111813545227,0.6330450177192688,9.400180101394653,3.778700590133667,0.0012750625610351562,4.581450939178467,0.10148310661315918,0.0283203125,0.6838154792785645,0.005055904388427734
5,9,9.570536375045776,-125.93145294189453,0.0283203125,0.9998999834060669,0.1722443401813507,0.3044719398021698,0.6240130066871643,9.566784858703613,3.70943546295166,0.0035393238067626953,5.006004810333252,0.1013946533203125,0.0283203125,0.5893492698669434,0.005584716796875
5,10,9.753339529037476,-169.04631958007812,0.0283203125,0.9998999834060669,0.3239838778972626,0.2905627489089966,0.610434889793396,9.751842260360718,2.9582226276397705,0.0012829303741455078,6.460876703262329,0.09782123565673828,0.0283203125,0.15879511833190918,0.00690460205078125
5,11,8.950311422348022,-149.09553985595704,0.0283203125,0.9998999834060669,0.217007115483284,0.23597411811351776,0.7743695974349976,8.946064233779907,3.699188709259033,0.004061698913574219,4.854281902313232,0.09282946586608887,0.0283203125,0.2295827865600586,0.0054094791412353516
5,12,8.504955530166626,-130.60390396118163,0.0283203125,0.9998999834060669,0.16408570110797882,0.2689509689807892,0.6896840333938599,8.501068115234375,3.688961982727051,0.0037031173706054688,4.428866624832153,0.09452486038208008,0.0283203125,0.2188129425048828,0.004904747009277344
5,13,8.943976879119873,-143.2476806640625,0.0283203125,0.9998999834060669,0.3361015319824219,0.12223046272993088,0.7500482201576233,8.939875841140747,3.6909968852996826,0.003907442092895508,4.86552357673645,0.09438633918762207,0.0283203125,0.22134995460510254,0.005288600921630859
