k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
11,11,104.58,-25770.3708,0.9745,0.5437,0.5508,0.0763
11,12,104.56,-25842.8179,0.9652,0.5547,0.5509,0.0757
11,13,102.9,-25858.8481,0.9687,0.5583,0.5413,0.0762
11,14,105.6,-25852.1082,0.9797,0.5389,0.5486,0.0797
11,15,105.77,-26149.7002,0.9794,0.5367,0.5412,0.0883
11,16,104.19,-25875.9864,0.974,0.5429,0.5479,0.0774
11,17,104.5,-25812.3449,0.9743,0.5474,0.5477,0.0778
11,18,104.65,-25827.4742,0.9753,0.5485,0.5415,0.0804
11,19,103.97,-25570.6025,0.9745,0.5489,0.5502,0.0721
11,20,105.15,-25907.3498,0.9711,0.5491,0.5466,0.0795
11,21,105.71,-25689.6764,0.9798,0.5449,0.5451,0.077
11,22,102.91,-25525.3035,0.9693,0.5433,0.5519,0.0694
11,23,104.39,-25931.6781,0.971,0.5476,0.5488,0.0785
11,24,105.76,-25785.2804,0.9774,0.5454,0.5445,0.079
11,25,105.27,-25703.8832,0.9755,0.5546,0.5392,0.0757
11,26,104.52,-25823.3075,0.9738,0.5459,0.5416,0.0768
11,27,103.77,-25806.1218,0.9667,0.5479,0.5544,0.0773
11,28,103.44,-25835.0866,0.9721,0.5472,0.5517,0.0758
11,29,104.19,-25411.412,0.9729,0.5477,0.5575,0.0685
11,30,105.73,-25892.3631,0.976,0.5454,0.546,0.0803
12,1,124.2,-58817.5525,0.9916,0.5391,0.5404,0.0907
12,2,125.0,-60849.7965,0.9905,0.5411,0.5432,0.0936
12,3,126.13,-61314.6465,0.9977,0.5347,0.5362,0.0991
12,4,126.26,-61403.9273,0.988,0.5461,0.5392,0.0951
12,5,126.79,-61363.7083,0.9937,0.5369,0.5397,0.098
12,6,126.95,-61264.8293,0.9947,0.5398,0.5364,0.0981
12,7,127.07,-61372.0439,0.9979,0.5336,0.5389,0.1005
12,8,126.25,-61853.288,0.9886,0.5377,0.5386,0.1029
12,9,126.08,-61180.0978,0.9949,0.5384,0.5363,0.0988
12,10,125.94,-61424.8384,0.9949,0.5414,0.5322,0.0999
12,11,127.73,-61469.958,0.9973,0.5343,0.5358,0.1004
12,12,125.12,-60960.7905,0.9959,0.5379,0.5383,0.0959
12,13,127.39,-61391.5117,0.9967,0.5378,0.5355,0.0988
12,14,126.71,-61453.8998,0.9962,0.5351,0.5379,0.0994
