k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
12,4,162.98,-87256.649,0.9231,0.3825,0.3855,0.5074
12,5,162.93,-86867.7805,0.9251,0.3865,0.3856,0.5045
12,6,172.12,-87894.765,0.9116,0.3925,0.3955,0.4967
12,7,162.12,-86862.5831,0.9329,0.3856,0.3845,0.5065
12,8,161.37,-86948.6032,0.9279,0.3832,0.3803,0.5049
12,9,168.61,-87385.4512,0.9149,0.3882,0.3873,0.5047
12,10,161.29,-86851.9617,0.9259,0.3834,0.3837,0.5019
12,11,159.83,-86748.9166,0.9265,0.3817,0.3796,0.5106
12,12,160.58,-86582.5382,0.9331,0.379,0.3765,0.5165
12,13,166.26,-87196.0897,0.927,0.3868,0.3879,0.5091
12,14,167.29,-86745.6556,0.9333,0.3858,0.3843,0.5067
12,15,165.25,-87096.9014,0.9189,0.3852,0.3861,0.5041
12,16,158.4,-86632.0905,0.9327,0.3802,0.3801,0.5176
12,17,165.64,-86992.5198,0.9249,0.3829,0.3845,0.5036
12,18,159.04,-86684.3348,0.9291,0.3795,0.3801,0.5107
12,19,163.16,-86926.7227,0.9249,0.386,0.3865,0.5076
12,20,164.3,-87663.728,0.9121,0.3918,0.3885,0.5038
12,21,162.71,-86862.6291,0.9289,0.3813,0.3833,0.5056
12,22,161.37,-87118.4078,0.9265,0.3853,0.3848,0.51
12,23,162.57,-87261.1574,0.9184,0.3846,0.3864,0.5048
12,24,159.16,-87203.7095,0.9253,0.3829,0.3842,0.5088
12,25,165.04,-87268.4278,0.9236,0.3919,0.3916,0.5008
13,1,201.38,-208345.8549,0.9012,0.4088,0.41,0.4792
13,2,199.99,-209251.0972,0.9007,0.4132,0.4147,0.4813
13,3,201.44,-209977.5,0.8935,0.4196,0.419,0.4793
13,4,204.29,-209316.024,0.8975,0.4147,0.4138,0.4861
13,5,205.1,-209903.1344,0.8918,0.4191,0.4171,0.4747
13,6,198.06,-208840.9166,0.8967,0.4122,0.4111,0.476
13,7,204.94,-209913.0261,0.8875,0.4178,0.4166,0.4728
13,8,201.01,-209713.9202,0.8951,0.4176,0.4193,0.4773
13,9,200.06,-208885.0034,0.8999,0.4146,0.4121,0.4824
13,10,203.46,-209070.0384,0.9004,0.4122,0.4122,0.4856
13,11,204.63,-209467.4645,0.8939,0.4186,0.4166,0.4769
13,12,200.69,-208562.664,0.9002,0.4103,0.4114,0.4781
13,13,200.09,-208574.8372,0.8993,0.409,0.4119,0.4802
13,14,201.6,-209443.1598,0.8907,0.4145,0.414,0.4778
13,15,213.57,-210101.6625,0.8882,0.4215,0.421,0.4691
13,16,205.04,-209364.9875,0.8958,0.4178,0.4166,0.4747
13,17,196.23,-208945.0525,0.8987,0.4118,0.4122,0.4828
13,18,197.69,-208956.4592,0.9006,0.4139,0.4136,0.4815
13,19,197.61,-208829.8934,0.8963,0.4118,0.4098,0.4792
13,20,203.56,-210288.3838,0.8868,0.4201,0.4191,0.4755
13,21,202.14,-209276.3229,0.8921,0.4136,0.4149,0.4742
13,22,205.42,-210310.9421,0.8885,0.4171,0.4172,0.4769
14,1,247.66,-495581.5653,0.8729,0.4355,0.4355,0.4532
14,2,248.34,-496163.1003,0.8742,0.4385,0.4387,0.4551
14,3,244.66,-496486.8425,0.8707,0.4376,0.4374,0.4535
14,4,242.86,-496325.197,0.8708,0.4356,0.435,0.4552
14,5,250.09,-496091.0134,0.8741,0.4376,0.4383,0.4554
14,6,244.49,-495523.2357,0.8799,0.4336,0.4342,0.4609
14,7,242.22,-495951.1229,0.8755,0.4338,0.435,0.4599
14,8,250.21,-497274.3891,0.8731,0.4394,0.4401,0.4577
14,9,246.93,-497065.1555,0.8603,0.4263,0.4262,0.4437
14,10,247.82,-496412.9783,0.8752,0.4381,0.4364,0.4586
14,11,249.9,-496881.2666,0.8739,0.4404,0.441,0.4551
14,12,246.18,-496250.9989,0.8693,0.4371,0.4382,0.4529
14,13,250.85,-495105.7217,0.874,0.4346,0.4356,0.4534
14,14,247.6,-496974.1402,0.8693,0.4383,0.4388,0.4544
14,15,249.08,-496087.5514,0.8729,0.4372,0.4373,0.4562
14,16,248.65,-495677.6303,0.8755,0.4372,0.4365,0.4561
14,17,244.64,-495674.321,0.8754,0.4354,0.4365,0.4574
14,18,241.99,-496622.3371,0.8756,0.4382,0.4386,0.4565
14,19,238.84,-495256.5702,0.8761,0.4315,0.4335,0.4591
14,20,246.05,-496342.1658,0.8703,0.4362,0.4353,0.455
14,21,242.11,-495738.2577,0.8671,0.4263,0.4262,0.45
15,1,335.59,-1161147.5642,0.8566,0.4542,0.4544,0.437
15,2,318.76,-1161967.2883,0.8505,0.4565,0.4566,0.4321
15,3,311.86,-1162784.6891,0.8452,0.4474,0.4467,0.4285
15,4,315.54,-1160689.7587,0.8554,0.4522,0.4531,0.4374
15,5,321.03,-1164253.5564,0.8416,0.454,0.454,0.4265
15,6,311.54,-1162354.3138,0.8564,0.4566,0.457,0.439
15,7,311.46,-1161037.1022,0.8537,0.4532,0.4533,0.4355
15,8,314.22,-1163010.6297,0.8565,0.4544,0.4556,0.4408
15,9,313.96,-1162983.588,0.8508,0.4558,0.4564,0.4336
15,10,313.04,-1163612.4784,0.8428,0.4494,0.4481,0.4257
15,11,315.95,-1163277.7909,0.8509,0.4569,0.4571,0.4341
15,12,360.9,-1165311.0606,0.8381,0.4534,0.4524,0.4223
15,13,309.51,-1161813.0028,0.8557,0.456,0.4565,0.438
15,14,335.89,-1162220.7797,0.8593,0.4545,0.4542,0.4413
15,15,312.67,-1160526.5094,0.854,0.4522,0.4526,0.4361
15,16,314.57,-1161849.8884,0.8516,0.456,0.455,0.4343
15,17,314.15,-1162396.3433,0.8544,0.4561,0.4556,0.4369
15,18,334.21,-1163476.1706,0.855,0.4597,0.4588,0.4367
15,19,319.34,-1162224.4011,0.8505,0.4564,0.4569,0.4329
15,20,312.97,-1160628.0851,0.8543,0.452,0.4524,0.4362
15,21,305.06,-1160698.3439,0.8602,0.4519,0.4528,0.4419
15,22,330.04,-1164902.1235,0.8459,0.4624,0.4626,0.4285
15,23,310.41,-1162909.1863,0.8499,0.4581,0.4576,0.4335
15,24,310.67,-1164199.7638,0.8532,0.458,0.4582,0.4376
15,25,313.17,-1163041.1026,0.8428,0.4525,0.4518,0.4243
15,26,309.72,-1161619.2852,0.852,0.4564,0.4558,0.4334
16,1,447.28,-2715303.8105,0.837,0.4696,0.4692,0.4201
16,2,421.41,-2716041.4134,0.8374,0.4693,0.4693,0.4216
16,3,434.22,-2717851.4842,0.8397,0.4702,0.4706,0.4242
