k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
6,23,51.65,-29.9046,0.9999,0.5324,0.3487,0.0001
6,24,46.97,-15.9142,0.9999,0.6155,0.6983,0.0001
6,25,49.78,-26.4658,0.9999,0.4529,0.4069,0.0001
6,26,48.89,-15.6532,0.9999,0.6581,0.6575,0.0001
6,27,52.54,-28.5416,0.9999,0.396,0.4841,0.0001
6,28,49.29,-27.9665,0.9578,0.4663,0.4204,0.0001
6,29,40.98,-18.1504,0.9999,0.537,0.8266,0.0001
6,30,54.97,-26.4273,0.9999,0.3777,0.476,0.0001
7,1,75.6,-821.0739,0.9947,0.5159,0.5223,0.102
7,2,52.9,-731.1401,0.9093,0.5992,0.5928,0.0248
7,3,69.27,-819.027,0.9999,0.5533,0.5067,0.1012
7,4,80.09,-842.0211,0.9999,0.5044,0.5093,0.1142
7,5,65.04,-803.1668,0.9804,0.5613,0.5539,0.0717
7,6,64.12,-812.9491,0.9723,0.5602,0.5373,0.0749
7,7,54.0,-702.5956,0.9482,0.6198,0.5859,0.0086
7,8,56.93,-793.164,0.953,0.57,0.6007,0.0549
7,9,53.27,-686.8037,0.9448,0.611,0.5825,0.0057
7,10,62.85,-816.0179,0.9418,0.5564,0.5463,0.071
7,11,57.47,-792.992,0.9205,0.6145,0.5658,0.0588
7,12,57.92,-764.6406,0.9651,0.5437,0.5664,0.0501
7,13,61.26,-784.8737,0.9671,0.5665,0.5341,0.0629
7,14,61.08,-796.5439,0.9509,0.5753,0.5412,0.0643
7,15,58.0,-807.6784,0.9331,0.5837,0.5975,0.0637
7,16,57.72,-801.4424,0.9325,0.5728,0.5734,0.0518
7,17,63.23,-779.0368,0.9918,0.5613,0.5221,0.0606
7,18,61.13,-751.0366,0.9999,0.5576,0.5585,0.052
7,19,66.32,-823.3792,0.9766,0.5271,0.5384,0.095
7,20,62.2,-786.3491,0.9925,0.5616,0.5514,0.0675
7,21,63.53,-782.0789,0.9948,0.5431,0.5421,0.0627
7,22,58.99,-774.8308,0.966,0.5581,0.5801,0.0586
7,23,58.14,-780.1868,0.9468,0.599,0.5382,0.0506
7,24,65.43,-815.2425,0.9965,0.5513,0.5315,0.0856
7,25,60.01,-815.2622,0.9385,0.5595,0.5732,0.0681
7,26,61.75,-816.9229,0.9182,0.5837,0.5874,0.0706
7,27,62.34,-758.51,0.9739,0.5828,0.5304,0.0481
7,28,62.89,-817.998,0.9472,0.5379,0.584,0.0636
7,29,57.73,-738.2284,0.9317,0.6059,0.594,0.0174
7,30,58.29,-735.2615,0.9891,0.5403,0.5718,0.0339
8,1,64.99,-1856.4654,0.9575,0.5844,0.595,0.0407
8,2,68.9,-1958.3916,0.9613,0.5832,0.5637,0.0644
8,3,67.61,-1889.8732,0.9536,0.5879,0.5744,0.0533
8,4,68.8,-1906.5945,0.9885,0.5492,0.5445,0.0559
8,5,68.16,-1932.5946,0.9724,0.5541,0.5621,0.0611
8,6,66.37,-1953.0541,0.951,0.5938,0.576,0.0568
8,7,65.7,-1876.5378,0.9403,0.5897,0.5801,0.0403
8,8,73.09,-2011.2702,0.9502,0.5555,0.5629,0.0755
8,9,72.01,-2025.0749,0.9745,0.55,0.5626,0.0859
8,10,73.88,-1930.822,0.9804,0.5681,0.5576,0.0483
8,11,68.49,-1925.756,0.9562,0.5768,0.5653,0.0536
8,12,67.06,-1953.6269,0.9628,0.5757,0.574,0.0595
8,13,67.13,-1943.316,0.9678,0.5764,0.5725,0.0641
8,14,65.21,-1872.8733,0.9755,0.5769,0.5734,0.0486
8,15,69.68,-1971.4575,0.9999,0.5598,0.552,0.0787
8,16,68.97,-1980.4632,0.9711,0.5543,0.5585,0.0612
8,17,67.03,-1916.3193,0.9684,0.5749,0.5741,0.0565
8,18,66.11,-1899.2564,0.9586,0.5814,0.5721,0.0468
8,19,65.25,-1932.9034,0.9537,0.5848,0.5864,0.052
8,20,73.81,-2046.882,0.988,0.557,0.5446,0.0911
8,21,71.59,-2010.3795,0.9898,0.552,0.5578,0.0786
8,22,69.11,-2014.8893,0.9187,0.5776,0.5971,0.0582
8,23,69.63,-1996.2529,0.9756,0.5737,0.5742,0.0669
8,24,75.51,-2021.8862,0.9894,0.5359,0.549,0.0806
8,25,70.15,-1966.7481,0.9521,0.59,0.5727,0.0672
8,26,65.84,-1882.0332,0.9354,0.5515,0.6157,0.0452
8,27,82.49,-2044.6034,0.9948,0.5215,0.5331,0.0998
8,28,76.84,-2052.0071,0.9747,0.5477,0.5502,0.082
8,29,81.49,-2042.5158,0.9999,0.5488,0.5225,0.1057
8,30,67.0,-1951.9343,0.9409,0.5954,0.5819,0.0559
9,1,82.39,-4699.6608,0.9612,0.5662,0.565,0.0538
9,2,79.21,-4928.9428,0.9647,0.5757,0.5705,0.0804
9,3,78.14,-4772.7641,0.9544,0.5906,0.5763,0.065
9,4,78.16,-4743.6453,0.9593,0.5681,0.5699,0.0592
9,5,79.96,-4846.2215,0.9836,0.5494,0.5646,0.0819
9,6,80.96,-4812.2785,0.9818,0.5642,0.5621,0.0725
9,7,80.99,-4836.5764,0.9569,0.5637,0.5607,0.066
9,8,79.11,-4754.6716,0.962,0.5665,0.5629,0.056
9,9,78.45,-4805.7657,0.9611,0.5619,0.5696,0.0641
9,10,78.69,-4760.9912,0.9802,0.5676,0.5633,0.0672
9,11,85.42,-4916.4849,0.9863,0.5554,0.5496,0.0893
9,12,80.15,-4770.9506,0.9817,0.5451,0.5682,0.0642
9,13,74.51,-4702.5217,0.9479,0.5935,0.5832,0.0598
9,14,83.48,-4841.1545,0.958,0.5614,0.5697,0.0677
