k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
14,14,195.22,-260790.4771,0.9628,0.4703,0.4346,0.2378
14,15,192.51,-260276.0985,0.969,0.4636,0.4319,0.2423
14,16,197.11,-260597.503,0.9661,0.4682,0.4322,0.2402
14,17,198.39,-260847.007,0.9655,0.4652,0.4324,0.2424
14,18,195.34,-261236.8251,0.9639,0.4659,0.4334,0.2434
14,19,196.04,-261200.8109,0.9611,0.4699,0.4357,0.239
14,20,193.75,-260653.7725,0.9634,0.4674,0.4354,0.239
15,1,226.78,-582678.0945,0.9524,0.4657,0.4317,0.2321
15,2,228.35,-582634.07,0.9529,0.4677,0.4317,0.232
15,3,230.38,-581279.4206,0.9577,0.4637,0.4276,0.234
15,4,225.46,-582317.7507,0.9532,0.4655,0.4313,0.2335
15,5,225.53,-583107.9373,0.9492,0.4694,0.4348,0.2301
15,6,230.61,-582728.4421,0.9544,0.4632,0.4299,0.2349
15,7,225.28,-582194.8644,0.9534,0.4672,0.4314,0.2309
15,8,225.52,-583064.7124,0.9491,0.4653,0.4314,0.2289
15,9,224.58,-581937.1815,0.951,0.4687,0.4344,0.229
15,10,224.56,-582483.1991,0.9536,0.4652,0.4308,0.2329
15,11,225.57,-582290.0991,0.9518,0.4665,0.4329,0.2306
15,12,219.51,-582807.0706,0.9476,0.4721,0.436,0.2276
15,13,223.33,-583164.4679,0.9482,0.4698,0.4361,0.2296
15,14,228.25,-582520.8816,0.9545,0.4638,0.4306,0.2345
15,15,226.03,-581773.4761,0.9559,0.4658,0.4296,0.2331
15,16,227.59,-581833.3528,0.9568,0.4638,0.4269,0.234
15,17,228.69,-582183.4676,0.9541,0.4641,0.4303,0.233
15,18,227.82,-582519.7672,0.9557,0.4631,0.4276,0.2357
15,19,227.79,-582548.8482,0.9526,0.4675,0.432,0.2316
15,20,225.78,-582958.5865,0.9515,0.4658,0.4317,0.2331
15,21,224.43,-580721.3877,0.9577,0.4624,0.4282,0.2328
15,22,227.35,-583112.6905,0.9538,0.4642,0.43,0.2352
15,23,237.23,-582526.9712,0.9484,0.4705,0.4366,0.2278
15,24,234.28,-582144.6764,0.9541,0.4656,0.4309,0.2324
15,25,224.17,-582651.3126,0.9534,0.4657,0.4313,0.2332
15,26,227.04,-581956.9644,0.9569,0.4628,0.4272,0.2356
