k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
12,6,116.63,-63803.2384,0.9272,0.3511,0.352,0.5229
12,7,111.3,-63250.0742,0.9335,0.3379,0.338,0.5302
12,8,109.53,-62738.72,0.9384,0.3341,0.3317,0.5304
12,9,111.7,-63190.6142,0.929,0.3385,0.3345,0.5324
12,10,110.86,-62943.2857,0.931,0.3293,0.3237,0.5207
12,11,111.41,-62957.1224,0.9355,0.3385,0.3401,0.5304
12,12,109.07,-62673.6754,0.9488,0.3351,0.3346,0.5304
12,13,110.16,-62908.9644,0.9395,0.3362,0.3349,0.5288
12,14,111.01,-63279.0302,0.9372,0.3404,0.3427,0.5301
12,15,113.58,-63225.7956,0.9356,0.3429,0.341,0.5213
12,16,111.86,-62948.2343,0.9375,0.3388,0.3399,0.533
12,17,112.83,-63179.5829,0.9337,0.3384,0.3407,0.5276
12,18,115.3,-63789.4804,0.9236,0.3471,0.3474,0.5222
12,19,113.08,-63269.2598,0.9307,0.3386,0.3409,0.5266
12,20,115.21,-63616.3351,0.9276,0.3463,0.3458,0.5221
12,21,111.07,-62820.4243,0.9327,0.3279,0.3248,0.5286
12,22,113.54,-63761.2689,0.9277,0.3476,0.3452,0.5238
12,23,114.75,-63574.9154,0.9275,0.3442,0.3466,0.5318
12,24,109.86,-63324.4127,0.9368,0.3382,0.3368,0.526
12,25,109.8,-62831.3606,0.934,0.3335,0.3308,0.5362
13,1,142.32,-149493.9486,0.8967,0.3763,0.3735,0.4937
13,2,138.68,-149425.0608,0.9007,0.3708,0.3715,0.5059
13,3,140.08,-149915.4411,0.8988,0.3757,0.3763,0.4973
13,4,140.68,-150268.936,0.8971,0.379,0.3797,0.4987
13,5,141.61,-149926.5995,0.888,0.3681,0.3701,0.4855
13,6,141.01,-150057.6129,0.8946,0.3764,0.3748,0.4963
13,7,136.93,-148568.0809,0.907,0.3678,0.3685,0.5013
13,8,141.77,-149613.7126,0.8932,0.374,0.3738,0.4939
13,9,137.68,-149398.9456,0.8974,0.3703,0.3707,0.4984
13,10,139.28,-149695.3591,0.8994,0.3779,0.3759,0.4959
13,11,140.35,-149661.2869,0.8951,0.3747,0.3761,0.4909
13,12,137.53,-148980.2194,0.9002,0.3685,0.3679,0.5062
13,13,143.62,-150172.4838,0.8962,0.3797,0.3804,0.4928
13,14,140.95,-150010.5981,0.8952,0.3753,0.3775,0.4943
13,15,139.1,-149687.6494,0.8976,0.3745,0.3755,0.4949
13,16,138.21,-149182.4371,0.9047,0.3708,0.3727,0.4987
13,17,139.74,-149680.5638,0.8962,0.3722,0.3731,0.4971
13,18,141.44,-149489.6576,0.8992,0.3731,0.3727,0.4917
13,19,140.88,-150234.3789,0.8944,0.3776,0.3779,0.4949
13,20,135.67,-149524.2532,0.9023,0.3725,0.373,0.4994
13,21,138.83,-149357.1922,0.9024,0.375,0.3745,0.4994
13,22,144.12,-150383.6485,0.8938,0.3773,0.3782,0.4933
13,23,135.29,-149288.5617,0.893,0.3648,0.3674,0.4925
14,1,170.17,-348697.7265,0.8657,0.4049,0.4049,0.4638
14,2,169.04,-348085.2827,0.8707,0.4039,0.4033,0.4708
14,3,174.73,-347786.6079,0.8717,0.4032,0.4048,0.4634
14,4,170.25,-348036.9036,0.8745,0.4037,0.4047,0.469
14,5,169.99,-348042.1834,0.8681,0.4018,0.4013,0.4671
14,6,175.49,-349081.936,0.8623,0.4042,0.4056,0.4639
14,7,172.46,-348937.672,0.8684,0.4083,0.4086,0.4654
14,8,171.48,-348889.742,0.8673,0.4042,0.406,0.4677
14,9,173.34,-349536.3232,0.8615,0.4061,0.4051,0.4649
14,10,174.86,-349075.2223,0.8647,0.4074,0.4063,0.4629
14,11,173.25,-347961.0374,0.874,0.4012,0.4001,0.4721
14,12,170.0,-347336.5961,0.8716,0.4,0.4006,0.469
14,13,171.25,-348152.6485,0.8677,0.402,0.4017,0.4646
14,14,169.35,-347256.1143,0.8704,0.398,0.3991,0.4705
14,15,170.81,-349307.0344,0.8662,0.407,0.4069,0.465
14,16,171.99,-348170.6791,0.8661,0.4037,0.4021,0.4641
14,17,172.44,-349501.1173,0.8661,0.408,0.4059,0.4677
14,18,165.16,-347895.9215,0.8728,0.4011,0.4015,0.4738
14,19,167.81,-347489.4883,0.8693,0.3995,0.3972,0.4704
14,20,171.03,-348929.8178,0.8675,0.4059,0.4078,0.4649
14,21,173.01,-348480.5268,0.8652,0.4041,0.4015,0.4672
14,22,166.93,-347135.6765,0.8716,0.3994,0.3983,0.4671
14,23,168.49,-347650.192,0.8753,0.4011,0.4018,0.4727
15,1,274.32,-801036.3855,0.8454,0.4252,0.4252,0.4467
15,2,237.09,-799479.0833,0.8459,0.4228,0.4235,0.4446
15,3,235.13,-800295.6653,0.8387,0.4111,0.4112,0.4373
15,4,241.9,-801837.5357,0.8414,0.4283,0.4281,0.4415
15,5,241.08,-802494.5232,0.8446,0.4292,0.4298,0.447
15,6,238.91,-800207.5998,0.8456,0.4253,0.4262,0.4445
15,7,244.48,-801401.325,0.8481,0.4276,0.4276,0.4477
15,8,239.16,-802009.3633,0.8427,0.4285,0.4278,0.4435
15,9,241.73,-800869.3271,0.8438,0.4265,0.4255,0.4437
15,10,241.37,-802201.3632,0.8427,0.4277,0.4279,0.4433
15,11,234.98,-799748.4191,0.8514,0.4242,0.4232,0.4508
