k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
10,17,138.87,-21133.2084,0.9745,0.5356,0.5835,0.2057
10,18,167.75,-21243.9926,0.9749,0.5256,0.5878,0.2107
10,19,181.88,-21421.2972,0.9825,0.5122,0.5833,0.2215
10,20,157.65,-21104.4654,0.9825,0.5125,0.5754,0.206
10,21,163.87,-21317.5209,0.982,0.5185,0.5765,0.2202
10,22,150.27,-21179.7659,0.9698,0.5329,0.5897,0.2055
10,23,161.15,-21294.8713,0.9879,0.5173,0.5706,0.222
10,24,164.23,-21384.6608,0.9873,0.5119,0.5699,0.2282
10,25,159.89,-21242.5007,0.9785,0.5172,0.5684,0.2125
10,26,156.02,-21236.7965,0.9803,0.5185,0.5858,0.213
10,27,159.01,-21318.6499,0.9846,0.5242,0.5663,0.2225
10,28,163.95,-21412.2418,0.9843,0.5163,0.5685,0.2288
10,29,164.87,-21208.4673,0.9809,0.5062,0.5736,0.2152
10,30,154.7,-21178.2092,0.9856,0.518,0.5785,0.2157
11,1,156.86,-50744.9115,0.9816,0.5217,0.5781,0.209
11,2,150.83,-50444.473,0.973,0.5298,0.5851,0.2016
11,3,152.91,-50631.5896,0.9773,0.5201,0.5859,0.2062
11,4,164.19,-53046.79,0.9843,0.5146,0.5829,0.2181
11,5,166.54,-53064.7251,0.9828,0.5172,0.5804,0.2205
11,6,169.27,-52618.1724,0.9991,0.5077,0.573,0.2195
11,7,160.49,-52903.1753,0.9783,0.5215,0.585,0.2137
11,8,160.86,-52716.7165,0.9839,0.5225,0.5789,0.2133
11,9,166.59,-53002.3951,0.9884,0.5169,0.5741,0.2206
11,10,158.99,-52839.2235,0.9794,0.526,0.579,0.2145
11,11,160.24,-52799.8242,0.9799,0.5239,0.5828,0.2125
11,12,159.05,-52971.5737,0.9726,0.5301,0.5831,0.2133
11,13,165.19,-53170.8341,0.9773,0.5184,0.5853,0.2183
11,14,161.59,-53153.1752,0.9791,0.5186,0.5839,0.2179
11,15,161.85,-52636.7107,0.9896,0.5161,0.5782,0.2157
11,16,157.75,-52826.6663,0.9776,0.5223,0.5874,0.2112
11,17,181.27,-53094.9153,0.9764,0.5218,0.5835,0.2178
11,18,190.92,-53062.9874,0.9836,0.5182,0.5764,0.2209
11,19,187.96,-53191.1922,0.9766,0.5207,0.5812,0.2201
11,20,176.44,-52609.703,0.9767,0.5286,0.5866,0.2082
11,21,177.78,-52499.8418,0.9835,0.5226,0.5862,0.2087
11,22,183.42,-52815.3419,0.9849,0.5174,0.5825,0.2144
11,23,182.17,-52911.7861,0.9813,0.5209,0.5814,0.2152
11,24,188.07,-52880.6399,0.9891,0.5131,0.5776,0.2203
11,25,186.74,-53094.2317,0.9863,0.5146,0.5758,0.222
11,26,186.38,-52944.8559,0.9859,0.5166,0.5782,0.2202
11,27,185.08,-52835.0199,0.991,0.5171,0.5711,0.2207
11,28,189.6,-53265.7739,0.9877,0.5098,0.5726,0.2286
11,29,191.25,-53181.5617,0.9876,0.5128,0.5724,0.2259
11,30,179.97,-53039.7596,0.9836,0.5168,0.5836,0.2162
12,1,187.72,-127395.0174,0.9811,0.5214,0.5818,0.21
12,2,189.03,-127470.714,0.9834,0.5174,0.5823,0.2118
12,3,193.66,-130921.1149,0.9844,0.5205,0.577,0.218
12,4,191.83,-130506.1474,0.9827,0.5212,0.5815,0.2138
12,5,191.69,-131016.4209,0.98,0.5221,0.582,0.2164
12,6,194.78,-130519.6456,0.9862,0.5154,0.5801,0.217
12,7,190.77,-130547.5116,0.9791,0.523,0.585,0.2121
12,8,194.08,-130733.359,0.983,0.5179,0.5838,0.2149
12,9,192.08,-130861.2443,0.9814,0.5201,0.5833,0.2153
12,10,188.47,-130534.963,0.9782,0.525,0.5848,0.2118
12,11,193.29,-130947.9831,0.9813,0.522,0.5807,0.2163
12,12,194.18,-131002.4391,0.9813,0.519,0.5807,0.2183
12,13,193.67,-131450.9933,0.9784,0.521,0.5809,0.22
12,14,195.26,-130615.5844,0.9868,0.5205,0.5752,0.2183
12,15,219.4,-130751.6513,0.9793,0.5234,0.5823,0.2145
12,16,222.01,-130908.8256,0.9826,0.519,0.5805,0.2175
12,17,223.68,-131012.9081,0.9816,0.5215,0.5783,0.2182
12,18,223.01,-131099.8203,0.9839,0.5151,0.5821,0.2189
12,19,224.46,-130793.2514,0.9824,0.5177,0.5843,0.215
12,20,222.68,-130690.3454,0.9846,0.518,0.5805,0.2169
12,21,196.72,-131031.2985,0.9857,0.5174,0.5781,0.2188
12,22,190.59,-130966.0926,0.9759,0.5225,0.5884,0.2129
12,23,191.01,-130761.7221,0.9799,0.5231,0.5828,0.2145
12,24,189.8,-130489.0951,0.9814,0.5224,0.5837,0.2138
12,25,189.5,-130260.744,0.9802,0.527,0.5838,0.2086
12,26,195.89,-130690.6027,0.9853,0.5174,0.5809,0.2165
12,27,192.17,-130985.343,0.9809,0.5188,0.583,0.2169
12,28,194.33,-130866.6126,0.9858,0.5164,0.5801,0.2181
12,29,195.28,-131503.8014,0.9781,0.5198,0.5825,0.2197
12,30,189.0,-130335.2514,0.9756,0.5261,0.5869,0.2104
13,1,233.59,-322015.9032,0.9845,0.5175,0.5776,0.2203
13,2,233.78,-321649.1783,0.986,0.5161,0.5797,0.2186
13,3,233.34,-321606.2186,0.9855,0.5176,0.579,0.2182
13,4,231.3,-321432.9376,0.9825,0.5199,0.5823,0.2158
13,5,236.56,-321743.7629,0.9851,0.5183,0.5762,0.2201
13,6,234.78,-321575.9677,0.9852,0.5195,0.5769,0.2187
13,7,234.16,-322358.3019,0.9834,0.5158,0.5819,0.219
13,8,234.56,-321550.4266,0.9846,0.5187,0.5784,0.2185
13,9,232.42,-321030.3595,0.9854,0.5177,0.5804,0.2167
13,10,232.77,-321842.9948,0.9844,0.5175,0.5797,0.2187
13,11,234.36,-321567.2137,0.9832,0.5194,0.5796,0.2174
13,12,238.0,-321518.5095,0.9891,0.5138,0.5763,0.2207
13,13,235.78,-321379.6606,0.9872,0.5166,0.5761,0.2201
13,14,288.6,-321998.2103,0.9836,0.5183,0.5795,0.2191
13,15,263.09,-321620.3296,0.9833,0.5191,0.5795,0.2177
13,16,272.09,-321963.181,0.9837,0.5168,0.5812,0.2185
13,17,271.67,-321633.4058,0.9861,0.5156,0.5786,0.22
13,18,275.17,-321755.1014,0.9834,0.5195,0.5784,0.2188
13,19,262.76,-322105.6844,0.9823,0.5184,0.5812,0.219
13,20,269.03,-321969.0689,0.9872,0.5155,0.5762,0.2215
13,21,274.19,-321687.1779,0.9857,0.5162,0.5787,0.2193
13,22,263.87,-320990.6307,0.9852,0.5183,0.5811,0.2159
13,23,269.5,-322031.1338,0.9857,0.5152,0.5781,0.2212
13,24,265.5,-321131.7047,0.9849,0.5186,0.5791,0.218
13,25,265.28,-321320.1517,0.9837,0.5191,0.5808,0.2166
13,26,264.58,-321507.7741,0.9856,0.5174,0.5789,0.2188
13,27,268.55,-321886.5186,0.987,0.5147,0.5777,0.2207
13,28,260.03,-322009.4577,0.9818,0.5181,0.5818,0.2181
14,1,297.17,-788953.1081,0.9831,0.5079,0.5684,0.2203
14,2,296.74,-787700.2817,0.9843,0.5074,0.5686,0.219
14,3,298.37,-788117.703,0.984,0.5066,0.5696,0.2193
14,4,295.52,-787948.7237,0.984,0.5074,0.5694,0.2186
14,5,297.66,-788273.0109,0.9847,0.507,0.5679,0.2204
14,6,294.93,-786774.3698,0.9849,0.5068,0.5703,0.2175
14,7,295.13,-788760.8794,0.9821,0.5081,0.5711,0.2184
14,8,295.6,-788168.3038,0.9836,0.5077,0.5696,0.2187
14,9,299.25,-788851.6782,0.9834,0.5074,0.5684,0.2201
14,10,297.83,-789402.0715,0.9841,0.5067,0.568,0.221
14,11,297.22,-787766.3746,0.9839,0.508,0.5689,0.2192
14,12,296.96,-787480.5764,0.9839,0.508,0.5697,0.218
14,13,302.04,-788550.8033,0.9847,0.5061,0.569,0.22
14,14,342.33,-789655.2851,0.983,0.5068,0.5688,0.2211
14,15,339.75,-788204.0316,0.9835,0.5075,0.5697,0.219
14,16,337.91,-788468.1501,0.9839,0.5069,0.5697,0.2194
14,17,336.37,-785747.393,0.9855,0.5082,0.57,0.2166
14,18,438.21,-787307.178,0.985,0.5069,0.5694,0.2186
14,19,432.55,-787753.4336,0.9841,0.5075,0.5699,0.2185
14,20,436.82,-787188.5862,0.9844,0.5085,0.5699,0.2173
14,21,450.42,-787511.7184,0.9838,0.5082,0.5696,0.2184
14,22,449.32,-787684.949,0.9842,0.5076,0.5687,0.219
14,23,422.6,-788454.002,0.9835,0.5071,0.5697,0.2191
14,24,331.1,-788090.1411,0.9835,0.5071,0.5706,0.2186
14,25,383.79,-786439.2875,0.9843,0.507,0.5718,0.2161
15,1,452.25,-1924253.7549,0.989,0.5007,0.5628,0.2273
15,2,450.15,-1926943.7075,0.9875,0.5018,0.5626,0.2281
15,3,450.2,-1926553.9248,0.9877,0.501,0.5635,0.2277
15,4,452.33,-1925045.13,0.9887,0.5008,0.5624,0.2279
15,5,449.88,-1923630.3173,0.9889,0.5023,0.5627,0.2262
15,6,451.8,-1924215.8025,0.9881,0.5017,0.5633,0.2267
15,7,451.44,-1922814.5346,0.9896,0.5006,0.5623,0.2273
15,8,450.17,-1922915.9275,0.9901,0.5012,0.5618,0.2271
15,9,450.39,-1924734.6233,0.9885,0.5021,0.5624,0.2269
15,10,446.89,-1924768.5468,0.9887,0.5008,0.5634,0.2266
15,11,402.34,-1925101.2301,0.9888,0.5009,0.5627,0.2274
15,12,403.95,-1924223.9945,0.9896,0.5001,0.5625,0.2276
15,13,402.02,-1923800.2048,0.9888,0.5011,0.5629,0.227
15,14,404.56,-1925739.3196,0.9888,0.5011,0.5621,0.2277
15,15,404.05,-1923619.1165,0.9892,0.5007,0.563,0.227
15,16,405.79,-1925105.4065,0.9889,0.5012,0.5624,0.2275
15,17,402.14,-1924545.8274,0.9886,0.5014,0.5633,0.2263
15,18,407.68,-1924369.1388,0.9898,0.4999,0.5618,0.2283
