k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
20,24,565.87,-10139021.8007,0.6827,0.4221,0.4309,0.4317
20,25,558.97,-10144466.4495,0.6761,0.4179,0.4258,0.4256
20,26,567.88,-10150743.5243,0.6745,0.4188,0.4273,0.4242
20,27,565.0,-10139292.3563,0.6842,0.4227,0.4309,0.433
20,28,565.97,-10142443.1013,0.6762,0.418,0.4263,0.4258
20,29,550.59,-10138753.3244,0.6844,0.4224,0.4308,0.4337
20,30,550.95,-10136614.7582,0.6786,0.4162,0.4247,0.4277
21,1,958.24,-20891329.7984,0.6679,0.4342,0.4422,0.4246
21,2,957.16,-20892854.3366,0.67,0.4333,0.4414,0.4268
21,3,968.31,-20897292.6477,0.6661,0.435,0.4432,0.4234
21,4,973.73,-20894180.3314,0.6619,0.4287,0.437,0.4187
21,5,957.71,-20892473.1518,0.6623,0.4285,0.4367,0.4194
21,6,958.16,-20889814.1249,0.6676,0.4333,0.4412,0.4251
21,7,971.18,-20888532.4317,0.6682,0.4337,0.4422,0.4246
21,8,967.31,-20892195.0802,0.6683,0.4336,0.4418,0.4256
21,9,949.8,-20901590.2857,0.6683,0.4344,0.4426,0.4261
21,10,954.85,-20892821.467,0.6619,0.4282,0.4363,0.4192
21,11,953.93,-20892208.463,0.6668,0.4344,0.4425,0.424
21,12,955.59,-20897317.4479,0.661,0.4295,0.4377,0.4185
21,13,954.79,-20890073.8047,0.6623,0.4288,0.4363,0.4193
21,14,953.78,-20900701.667,0.6667,0.435,0.4432,0.4244
21,15,960.79,-20883229.4292,0.6691,0.4328,0.4407,0.4262
21,16,968.35,-20902696.4818,0.6662,0.4359,0.4441,0.4233
21,17,964.08,-20901471.1496,0.6664,0.4354,0.444,0.4235
21,18,955.84,-20894979.0567,0.6615,0.4294,0.4375,0.4187
21,19,958.66,-20891546.0089,0.6676,0.434,0.4423,0.4246
21,20,940.29,-20901518.329,0.6665,0.4357,0.4439,0.4235
