k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
5,28,36.76,-106.3143,0.8263,0.6568,0.5866,0.0089
5,29,36.37,-112.3024,0.6803,0.6876,0.7042,0.0041
5,30,49.41,-154.7539,0.9947,0.6044,0.609,0.0632
7,1,41.83,-181.9893,0.8547,0.5146,0.5602,0.0035
7,2,40.76,-178.1425,0.8665,0.5313,0.5437,0.0001
7,3,41.77,-179.2733,0.8591,0.5259,0.5617,0.0001
7,4,43.37,-183.6351,0.8997,0.5376,0.5197,0.0144
7,5,43.03,-178.0571,0.8647,0.5229,0.5541,0.0001
7,6,41.49,-188.1229,0.8263,0.5376,0.5594,0.0088
7,7,42.04,-176.0775,0.8858,0.526,0.5112,0.0001
7,8,41.14,-187.8781,0.8233,0.5596,0.5413,0.014
7,9,45.68,-187.1141,0.8612,0.5302,0.5373,0.0144
7,10,42.07,-179.3287,0.8563,0.5575,0.5424,0.0001
7,11,43.8,-175.053,0.9037,0.5187,0.5245,0.0001
7,12,41.4,-179.7318,0.8365,0.5341,0.5309,0.0001
7,13,48.6,-198.9484,0.8852,0.5016,0.5213,0.0399
7,14,41.11,-182.6994,0.8053,0.5434,0.5823,0.0001
7,15,41.21,-175.8563,0.912,0.5463,0.5025,0.0001
7,16,42.37,-186.3475,0.8342,0.5506,0.5588,0.0064
7,17,40.93,-179.5537,0.8607,0.5491,0.549,0.0001
7,18,40.92,-182.1834,0.8176,0.5357,0.561,0.0001
7,19,42.72,-189.1357,0.8462,0.5384,0.5398,0.0146
7,20,44.07,-178.7652,0.9014,0.5296,0.5188,0.0067
7,21,41.69,-180.5369,0.8415,0.5459,0.5681,0.0001
7,22,43.18,-179.9832,0.8485,0.5589,0.5154,0.0013
7,23,41.91,-179.3556,0.8591,0.5435,0.5555,0.0001
7,24,42.88,-180.2127,0.957,0.4755,0.5144,0.0135
7,25,43.33,-179.7139,0.8656,0.5757,0.4996,0.0001
7,26,43.31,-183.3645,0.8861,0.5121,0.529,0.0141
7,27,41.12,-180.3039,0.8552,0.5316,0.5474,0.0001
7,28,41.35,-175.0616,0.8694,0.5385,0.5149,0.0001
7,29,45.29,-170.2892,0.9054,0.4926,0.5057,0.0001
7,30,45.17,-172.5331,0.9202,0.4977,0.4983,0.0001
8,1,55.39,-1624.9361,0.8103,0.6097,0.6354,0.0284
8,2,63.66,-1769.5532,0.8621,0.5861,0.5846,0.0819
8,3,57.83,-1702.7741,0.8266,0.5958,0.608,0.0551
8,4,55.35,-1611.6181,0.8017,0.6403,0.6376,0.0296
8,5,53.22,-1627.8234,0.7657,0.6471,0.6501,0.0323
8,6,56.4,-1626.8978,0.8201,0.6101,0.6124,0.0396
8,7,57.79,-1695.1911,0.818,0.6044,0.6311,0.0492
8,8,59.48,-1683.518,0.8867,0.5975,0.5863,0.06
8,9,61.99,-1716.0429,0.8488,0.5981,0.5994,0.0679
8,10,57.19,-1688.9541,0.8149,0.6285,0.5991,0.0496
8,11,55.74,-1620.7695,0.7949,0.6251,0.6295,0.0322
8,12,57.07,-1690.4831,0.8302,0.6164,0.617,0.0567
8,13,56.35,-1692.5377,0.813,0.6132,0.6204,0.0462
8,14,55.27,-1643.9704,0.8078,0.621,0.614,0.0384
8,15,52.43,-1654.1937,0.8016,0.6296,0.6454,0.0416
8,16,58.45,-1712.1546,0.8297,0.6227,0.6249,0.0558
8,17,54.41,-1626.4858,0.8123,0.6213,0.6225,0.0304
8,18,53.32,-1537.1398,0.7999,0.6498,0.6224,0.0114
8,19,55.39,-1679.0705,0.7995,0.6281,0.6183,0.0419
8,20,55.94,-1634.859,0.804,0.6419,0.64,0.0355
8,21,57.32,-1643.098,0.8313,0.6246,0.6254,0.0382
8,22,59.18,-1728.211,0.8239,0.598,0.5976,0.0576
8,23,61.01,-1733.3057,0.8234,0.6044,0.595,0.0689
8,24,55.86,-1714.1861,0.8248,0.6224,0.6311,0.062
8,25,57.33,-1666.7866,0.8157,0.6157,0.6365,0.0463
8,26,57.53,-1650.3081,0.8126,0.6178,0.6227,0.0368
8,27,59.33,-1717.5027,0.8454,0.6067,0.6064,0.0572
8,28,56.16,-1674.4175,0.8295,0.6049,0.6183,0.0418
8,29,56.02,-1697.5095,0.8171,0.6261,0.6117,0.0539
8,30,54.59,-1626.421,0.809,0.6226,0.6348,0.0285
9,1,64.87,-4278.4693,0.8343,0.6114,0.6161,0.0521
9,2,67.82,-4340.5457,0.8312,0.6025,0.6027,0.0643
9,3,70.04,-4410.5718,0.8358,0.617,0.6192,0.0686
9,4,69.32,-4447.7947,0.8478,0.5937,0.5903,0.0754
9,5,66.72,-4289.6191,0.8182,0.6435,0.6291,0.0541
9,6,66.75,-4316.5673,0.8101,0.6284,0.6143,0.0501
9,7,65.27,-4331.5359,0.8393,0.6466,0.6169,0.0672
9,8,64.74,-4292.7395,0.8291,0.6163,0.6128,0.0683
9,9,67.08,-4331.8325,0.8437,0.6112,0.595,0.0575
9,10,65.12,-4253.1377,0.8278,0.6401,0.6194,0.0518
9,11,66.5,-4203.8657,0.8328,0.61,0.625,0.0441
9,12,68.13,-4433.1089,0.8368,0.6166,0.6076,0.074
9,13,68.38,-4285.0389,0.8208,0.6215,0.6268,0.0479
9,14,68.99,-4443.0926,0.8468,0.6054,0.6153,0.0774
9,15,64.29,-4206.0986,0.8435,0.6004,0.6175,0.0435
9,16,62.78,-4295.7154,0.8371,0.6096,0.6116,0.0519
9,17,68.65,-4339.1827,0.8484,0.6141,0.6206,0.0652
9,18,66.79,-4390.4113,0.8085,0.6272,0.6188,0.0602
9,19,64.84,-4169.4161,0.8205,0.6195,0.6288,0.0376
9,20,63.5,-4168.9598,0.8218,0.6482,0.6289,0.0471
9,21,65.81,-4385.5202,0.8135,0.6396,0.6189,0.0672
9,22,69.26,-4387.8621,0.838,0.623,0.6133,0.071
9,23,69.96,-4456.8656,0.849,0.601,0.6095,0.0812
9,24,70.42,-4368.1039,0.8382,0.621,0.6156,0.0724
9,25,65.56,-4293.6856,0.8275,0.6311,0.6227,0.0576
9,26,72.8,-4440.8284,0.8383,0.6133,0.6228,0.0768
9,27,64.88,-4260.7577,0.8377,0.6145,0.6146,0.0506
9,28,67.55,-4414.7083,0.8395,0.6141,0.6249,0.0719
9,29,69.32,-4406.3109,0.8426,0.614,0.6119,0.0705
9,30,66.61,-4297.0054,0.823,0.6299,0.6108,0.052
10,1,81.41,-11934.6332,0.8678,0.6175,0.6092,0.0828
10,2,81.62,-11911.9422,0.8652,0.6228,0.6053,0.0864
10,3,86.66,-11996.3691,0.8702,0.6103,0.6081,0.0897
10,4,82.74,-11874.7263,0.8608,0.6201,0.6154,0.0854
10,5,82.06,-12154.4679,0.8593,0.6083,0.6106,0.0949
10,6,83.74,-12108.015,0.8551,0.6049,0.6087,0.0838
10,7,81.41,-11919.9175,0.8607,0.6124,0.6191,0.0828
10,8,85.18,-12235.5773,0.8577,0.6145,0.6101,0.1001
10,9,82.22,-12001.9197,0.8612,0.6181,0.6085,0.0872
10,10,80.25,-11877.8252,0.8675,0.6067,0.6215,0.088
10,11,82.28,-12066.9949,0.8655,0.6082,0.6097,0.0921
10,12,83.48,-12008.6776,0.862,0.6153,0.6081,0.0886
10,13,80.85,-12070.4717,0.864,0.6106,0.6113,0.0888
10,14,82.44,-12107.0576,0.8667,0.6115,0.611,0.0936
10,15,82.23,-12104.3348,0.8661,0.61,0.6093,0.0921
10,16,86.66,-12038.9222,0.8765,0.6044,0.6056,0.0901
10,17,81.55,-12131.2246,0.8591,0.6126,0.6164,0.0882
10,18,83.34,-12073.7177,0.8588,0.6028,0.6044,0.0844
10,19,82.76,-12001.3498,0.8559,0.6039,0.6051,0.0762
10,20,84.17,-12166.0969,0.869,0.607,0.606,0.1004
10,21,84.8,-12124.8459,0.8697,0.6064,0.6065,0.0922
10,22,85.26,-12008.8998,0.861,0.6132,0.6122,0.0877
10,23,81.9,-11897.0349,0.8527,0.6247,0.6219,0.0785
10,24,84.2,-12027.2864,0.8643,0.6194,0.6101,0.0898
10,25,82.34,-11975.5805,0.878,0.6064,0.5969,0.0919
10,26,83.79,-11962.7166,0.861,0.6121,0.6221,0.0808
10,27,84.89,-12074.5878,0.871,0.6028,0.6083,0.0916
10,28,83.18,-12036.5559,0.863,0.6097,0.6133,0.0884
10,29,85.03,-12016.4125,0.8587,0.6176,0.6133,0.0861
10,30,82.72,-11904.4266,0.8664,0.6082,0.615,0.0837
11,1,103.26,-32108.3923,0.8759,0.6004,0.6047,0.1144
11,2,101.81,-31872.4173,0.8767,0.5945,0.5981,0.106
11,3,104.98,-32165.9328,0.8849,0.5974,0.5984,0.1157
11,4,104.21,-31916.3086,0.8823,0.5945,0.5881,0.1094
11,5,102.35,-32124.3374,0.8734,0.6031,0.607,0.1125
11,6,102.65,-31779.7787,0.8715,0.5996,0.6006,0.1006
