k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
3,15,5.541696310043335,-11.748460578918458,5.538316011428833,3.1059160232543945,0.0033457279205322266,1.7451722621917725,0.10356378555297852,0.43737292289733887,0.0017294883728027344
3,16,6.826749801635742,-25.78176670074463,6.822669744491577,2.8819477558135986,0.004044294357299805,3.322139024734497,0.10085225105285645,0.3826756477355957,0.003248929977416992
3,17,6.385668516159058,-18.918765830993653,6.383533000946045,2.9851577281951904,0.0021026134490966797,2.7718706130981445,0.10218071937561035,0.4005129337310791,0.0026831626892089844
3,18,5.731844663619995,-14.117772674560547,5.7281036376953125,2.94144606590271,0.003707408905029297,2.188889741897583,0.10362935066223145,0.3808467388153076,0.0024967193603515625
3,19,6.175412654876709,-19.055430603027343,6.172502279281616,2.811843156814575,0.0028777122497558594,2.7321298122406006,0.10264968872070312,0.3965015411376953,0.0027284622192382812
3,20,5.958360910415649,-21.880461502075196,5.954749345779419,2.55167555809021,0.0035750865936279297,2.8237900733947754,0.10118937492370605,0.35311388969421387,0.002943277359008789
3,21,6.94029426574707,-21.486238098144533,6.938184499740601,3.0146572589874268,0.0020728111267089844,3.3357763290405273,0.10354161262512207,0.3550689220428467,0.003223419189453125
3,22,5.571756839752197,-10.861978340148926,5.567962884902954,2.8781094551086426,0.0037577152252197266,2.0315775871276855,0.10110092163085938,0.42152929306030273,0.0023369789123535156
3,23,5.34601354598999,-14.626362323760986,5.3418965339660645,2.8975472450256348,0.004085540771484375,1.7842791080474854,0.10227370262145996,0.4248993396759033,0.0017955303192138672
3,24,5.069249391555786,-10.340948581695557,5.066119909286499,2.708029270172119,0.0030989646911621094,1.7236380577087402,0.10077905654907227,0.4086263179779053,0.0018076896667480469
3,25,6.438717842102051,-20.922936630249023,6.436512470245361,2.783322811126709,0.002178192138671875,3.0442841053009033,0.10066461563110352,0.3749215602874756,0.002950906753540039
3,26,5.357281446456909,-15.085749626159668,5.3538453578948975,2.89560604095459,0.0033986568450927734,1.8533577919006348,0.10309267044067383,0.38503551483154297,0.0018529891967773438
3,27,7.691240549087524,-27.62194194793701,7.689278602600098,2.9379255771636963,0.0019288063049316406,4.121005296707153,0.10535955429077148,0.39667367935180664,0.003937721252441406
3,28,5.5600974559783936,-12.305253791809083,5.555748224258423,2.930267810821533,0.004319190979003906,1.9577171802520752,0.10551929473876953,0.43467187881469727,0.002735137939453125
3,29,6.585675477981567,-19.929995918273924,6.581464529037476,3.001620292663574,0.004173994064331055,2.994614601135254,0.10224008560180664,0.36536264419555664,0.002924680709838867
3,30,5.953551530838013,-16.06446762084961,5.949645280838013,2.984855890274048,0.003870725631713867,2.3395040035247803,0.1042487621307373,0.40286993980407715,0.0026552677154541016
4,1,6.711843490600586,-47.01028289794922,6.707667112350464,3.0054893493652344,0.004141569137573242,3.108220338821411,0.10248470306396484,0.3726029396057129,0.0033445358276367188
4,2,7.0259010791778564,-45.246162033081056,7.018660306930542,3.2805497646331787,0.007199525833129883,3.1232051849365234,0.10599851608276367,0.37470006942749023,0.003285646438598633
4,3,7.9852070808410645,-57.510868072509766,7.982475757598877,3.349242687225342,0.0026993751525878906,4.034698247909546,0.10465383529663086,0.3665347099304199,0.004328012466430664
4,4,9.473148345947266,-71.11879425048828,9.469271659851074,3.3531463146209717,0.0038251876831054688,5.485536098480225,0.10466194152832031,0.40007925033569336,0.006117105484008789
4,5,6.9983203411102295,-46.713854217529295,6.995080947875977,3.2750399112701416,0.0032052993774414062,3.1056814193725586,0.10367894172668457,0.38271665573120117,0.0036585330963134766
4,6,7.712233543395996,-51.247288131713866,7.708418369293213,3.184192180633545,0.003782987594604492,3.9368505477905273,0.10346007347106934,0.36161017417907715,0.004242897033691406
4,7,7.031368255615234,-50.28694953918457,7.027818202972412,3.0852982997894287,0.0035169124603271484,3.3665943145751953,0.10228157043457031,0.3569915294647217,0.0035829544067382812
4,8,6.792109727859497,-31.71359786987305,6.789029359817505,3.297398567199707,0.0030450820922851562,2.915806293487549,0.10587048530578613,0.35483598709106445,0.0038580894470214844
4,9,7.238569498062134,-48.4647216796875,7.236409664154053,2.9523918628692627,0.0021271705627441406,3.696751594543457,0.10032439231872559,0.36954307556152344,0.0038247108459472656
4,10,7.212435722351074,-49.68325996398926,7.208781719207764,2.8246536254882812,0.003627300262451172,3.8095250129699707,0.10076403617858887,0.34372925758361816,0.004029750823974609
4,11,6.197391033172607,-37.8261116027832,6.1935875415802,2.803579568862915,0.003767251968383789,2.7720394134521484,0.10018110275268555,0.3953995704650879,0.003606557846069336
4,12,6.625529527664185,-42.35862998962402,6.62148642539978,2.9861111640930176,0.004014015197753906,3.052983522415161,0.10124945640563965,0.3591759204864502,0.0034673213958740234
4,13,6.870740175247192,-45.677838516235354,6.867014646530151,3.147207736968994,0.003687620162963867,3.1414949893951416,0.10172343254089355,0.36244821548461914,0.0033915042877197266
